YYYYMM,DELHI-Thermal,DELHI-Natural Gas,DELHI-Nuclear,DELHI-Hydro,DELHI-Total,HARYANA-Thermal,HARYANA-Natural Gas,HARYANA-Nuclear,HARYANA-Hydro,HARYANA-Total,HIMACHAL PRADESH-Thermal,HIMACHAL PRADESH-Natural Gas,HIMACHAL PRADESH-Nuclear,HIMACHAL PRADESH-Hydro,HIMACHAL PRADESH-Total,JAMMU AND KASHMIR-Thermal,JAMMU AND KASHMIR-Natural Gas,JAMMU AND KASHMIR-Nuclear,JAMMU AND KASHMIR-Hydro,JAMMU AND KASHMIR-Total,PUNJAB-Thermal,PUNJAB-Natural Gas,PUNJAB-Nuclear,PUNJAB-Hydro,PUNJAB-Total,RAJASTHAN-Thermal,RAJASTHAN-Natural Gas,RAJASTHAN-Nuclear,RAJASTHAN-Hydro,RAJASTHAN-Total,UTTAR PRADESH-Thermal,UTTAR PRADESH-Natural Gas,UTTAR PRADESH-Nuclear,UTTAR PRADESH-Hydro,UTTAR PRADESH-Total,UTTARAKHAND-Thermal,UTTARAKHAND-Natural Gas,UTTARAKHAND-Nuclear,UTTARAKHAND-Hydro,UTTARAKHAND-Total,CHHATTISGARH-Thermal,CHHATTISGARH-Natural Gas,CHHATTISGARH-Nuclear,CHHATTISGARH-Hydro,CHHATTISGARH-Total,GOA-Thermal,GOA-Natural Gas,GOA-Nuclear,GOA-Hydro,GOA-Total,GUJARAT-Thermal,GUJARAT-Natural Gas,GUJARAT-Nuclear,GUJARAT-Hydro,GUJARAT-Total,MADHYA PRADESH-Thermal,MADHYA PRADESH-Natural Gas,MADHYA PRADESH-Nuclear,MADHYA PRADESH-Hydro,MADHYA PRADESH-Total,MAHARASHTRA-Thermal,MAHARASHTRA-Natural Gas,MAHARASHTRA-Nuclear,MAHARASHTRA-Hydro,MAHARASHTRA-Total,ANDHRA PRADESH-Thermal,ANDHRA PRADESH-Natural Gas,ANDHRA PRADESH-Nuclear,ANDHRA PRADESH-Hydro,ANDHRA PRADESH-Total,KARNATAKA-Thermal,KARNATAKA-Natural Gas,KARNATAKA-Nuclear,KARNATAKA-Hydro,KARNATAKA-Total,KERALA-Thermal,KERALA-Natural Gas,KERALA-Nuclear,KERALA-Hydro,KERALA-Total,LAKSHADWEEP-Thermal,LAKSHADWEEP-Natural Gas,LAKSHADWEEP-Nuclear,LAKSHADWEEP-Hydro,LAKSHADWEEP-Total,PUDUCHERRY-Thermal,PUDUCHERRY-Natural Gas,PUDUCHERRY-Nuclear,PUDUCHERRY-Hydro,PUDUCHERRY-Total,TAMIL NADU-Thermal,TAMIL NADU-Natural Gas,TAMIL NADU-Nuclear,TAMIL NADU-Hydro,TAMIL NADU-Total,ANDAMAN & NICOBAR ISLANDS-Thermal,ANDAMAN & NICOBAR ISLANDS-Natural Gas,ANDAMAN & NICOBAR ISLANDS-Nuclear,ANDAMAN & NICOBAR ISLANDS-Hydro,ANDAMAN & NICOBAR ISLANDS-Total,BIHAR-Thermal,BIHAR-Natural Gas,BIHAR-Nuclear,BIHAR-Hydro,BIHAR-Total,JHARKHAND-Thermal,JHARKHAND-Natural Gas,JHARKHAND-Nuclear,JHARKHAND-Hydro,JHARKHAND-Total,ODISHA-Thermal,ODISHA-Natural Gas,ODISHA-Nuclear,ODISHA-Hydro,ODISHA-Total,SIKKIM-Thermal,SIKKIM-Natural Gas,SIKKIM-Nuclear,SIKKIM-Hydro,SIKKIM-Total,WEST BENGAL-Thermal,WEST BENGAL-Natural Gas,WEST BENGAL-Nuclear,WEST BENGAL-Hydro,WEST BENGAL-Total,ARUNACHAL PRADESH-Thermal,ARUNACHAL PRADESH-Natural Gas,ARUNACHAL PRADESH-Nuclear,ARUNACHAL PRADESH-Hydro,ARUNACHAL PRADESH-Total,ASSAM-Thermal,ASSAM-Natural Gas,ASSAM-Nuclear,ASSAM-Hydro,ASSAM-Total,MANIPUR-Thermal,MANIPUR-Natural Gas,MANIPUR-Nuclear,MANIPUR-Hydro,MANIPUR-Total,MEGHALAYA-Thermal,MEGHALAYA-Natural Gas,MEGHALAYA-Nuclear,MEGHALAYA-Hydro,MEGHALAYA-Total,MIZORAM-Thermal,MIZORAM-Natural Gas,MIZORAM-Nuclear,MIZORAM-Hydro,MIZORAM-Total,NAGALAND-Thermal,NAGALAND-Natural Gas,NAGALAND-Nuclear,NAGALAND-Hydro,NAGALAND-Total,TRIPURA-Thermal,TRIPURA-Natural Gas,TRIPURA-Nuclear,TRIPURA-Hydro,TRIPURA-Total,TELANGANA-Thermal,TELANGANA-Natural Gas,TELANGANA-Nuclear,TELANGANA-Hydro,TELANGANA-Total,LADAKH-Thermal,LADAKH-Natural Gas,LADAKH-Nuclear,LADAKH-Hydro,LADAKH-Total,INDIA-Thermal,INDIA-Natural Gas,INDIA-Nuclear,INDIA-Hydro,INDIA-Total
201603,840,2208.4,0,0,3048.4,5980,431.59,0,0,6411.59,0,0,0,9481.32,9481.32,0,175,0,3119,3294,6540,0,0,1051,7591,7840,1023.13,1180,411,10454.13,19063,1493.14,440,501.6,21497.74,0,0,0,3756.35,3756.35,19458,0,0,120,19578,0,48,0,0,48,15712,7695.41,440,1990,25837.41,17185,0,0,2395,19580,23626,3072,1400,2887,30985,9706.8,4880.4,0,1100,15687.2,6514.42,0,880,3657.4,11051.82,234.6,533.58,0,1881.5,2649.68,0,0,0,0,0,0,32.5,0,0,32.5,13021.7,1017.18,1440,2182.2,17661.08,40.05,0,0,0,40.05,4535,0,0,0,4535,6160,0,0,210,6370,8880,0,0,2142.25,11022.25,0,0,0,765,765,14615,170,0,1252.2,16037.2,0,0,0,405,405,310,567.2,0,325,1202.2,36,0,0,105,141,0,0,0,332,332,0,0,0,0,0,0,0,0,75,75,0,1106.6,0,0,1106.6,6082.5,0,0,2656.6,8739.1,0,0,0,0,0,186380.07,24454.13,5780,42801.42,259415.62
201604,840,2208.4,0,0,3048.4,5540,431.59,0,0,5971.59,0,0,0,9481.32,9481.32,0,175,0,3119,3294,6540,0,0,1051,7591,7840,1023.13,1180,411,10454.13,19723,1493.14,440,501.6,22157.74,0,0,0,3756.35,3756.35,19458,0,0,120,19578,0,48,0,0,48,15712,7695.41,440,1990,25837.41,17065,0,0,2395,19460,23626,3072,1400,2887,30985,9706.8,4880.4,0,1100,15687.2,6514.42,0,880,3657.4,11051.82,159.96,533.58,0,1881.5,2575.04,0,0,0,0,0,0,32.5,0,0,32.5,13621.7,1017.18,1440,2182.2,18261.08,40.05,0,0,0,40.05,4535,0,0,0,4535,6160,0,0,210,6370,8880,0,0,2142.25,11022.25,0,0,0,765,765,14455,170,0,1252.2,15877.2,0,0,0,405,405,310,567.2,0,325,1202.2,36,0,0,105,141,0,0,0,332,332,0,0,0,0,0,0,0,0,75,75,0,1106.6,0,0,1106.6,6082.5,0,0,2656.6,8739.1,0,0,0,0,0,186845.43,24454.13,5780,42801.42,259880.98
201605,840,2208.4,0,0,3048.4,5540,431.59,0,0,5971.59,0,0,0,9481.32,9481.32,0,175,0,3119,3294,6540,0,0,1051,7591,7840,1023.13,1180,411,10454.13,19723,1493.14,440,501.6,22157.74,0,0,0,3756.35,3756.35,19458,0,0,120,19578,0,48,0,0,48,15962,7695.41,440,1990,26087.41,17065,0,0,2395,19460,23626,3072,1400,2887,30985,9706.8,4880.4,0,1100,15687.2,6514.42,0,880,3657.4,11051.82,159.96,533.58,0,1881.5,2575.04,0,0,0,0,0,0,32.5,0,0,32.5,13621.7,1017.18,1440,2182.2,18261.08,40.05,0,0,0,40.05,4535,0,0,0,4535,6160,0,0,210,6370,8880,0,0,2142.25,11022.25,0,0,0,765,765,14455,170,0,1252.2,15877.2,0,0,0,405,405,310,567.2,0,325,1202.2,36,0,0,105,141,0,0,0,332,332,0,0,0,0,0,0,0,0,75,75,0,1106.6,0,0,1106.6,6082.5,0,0,2656.6,8739.1,0,0,0,0,0,187095.43,24454.13,5780,42801.42,260130.98
201606,840,2208.4,0,0,3048.4,5540,431.59,0,0,5971.59,0,0,0,9463.32,9463.32,0,175,0,3119,3294,6540,0,0,1051,7591,7840,1023.13,1180,411,10454.13,19723,1493.14,440,501.6,22157.74,0,0,0,3756.35,3756.35,19458,0,0,120,19578,0,48,0,0,48,15962,7695.41,440,1990,26087.41,17065,0,0,2395,19460,23206,3072,1400,2887,30565,9706.8,4880.4,0,1100,15687.2,6514.42,0,880,3657.4,11051.82,159.96,533.58,0,1881.5,2575.04,0,0,0,0,0,0,32.5,0,0,32.5,13621.7,1017.18,1440,2182.2,18261.08,40.05,0,0,0,40.05,4535,0,0,0,4535,6160,0,0,210,6370,8880,0,0,2142.25,11022.25,0,0,0,765,765,14455,80,0,1252.2,15787.2,0,0,0,405,405,310,567.2,0,325,1202.2,36,0,0,105,141,0,0,0,332,332,0,0,0,0,0,0,0,0,75,75,0,1106.6,0,0,1106.6,6082.5,0,0,2656.6,8739.1,0,0,0,0,0,186675.43,24364.13,5780,42783.42,259602.98
201607,840,2208.4,0,0,3048.4,5540,431.59,0,0,5971.59,0,0,0,9528.32,9528.32,0,175,0,3119,3294,6540,0,0,1051,7591,7840,1023.13,1180,411,10454.13,19723,1493.14,440,501.6,22157.74,0,0,0,3756.35,3756.35,19958,0,0,120,20078,0,48,0,0,48,15962,7695.41,440,1990,26087.41,17065,0,0,2395,19460,23206,3072,1400,2887,30565,9706.8,4880.4,0,1100,15687.2,6514.42,0,880,3657.4,11051.82,159.96,533.58,0,1881.5,2575.04,0,0,0,0,0,0,32.5,0,0,32.5,13621.7,1017.18,1440,2182.2,18261.08,40.05,0,0,0,40.05,4535,0,0,0,4535,6160,0,0,210,6370,8880,0,0,2142.25,11022.25,0,0,0,765,765,14455,80,0,1301.2,15836.2,0,0,0,405,405,310,567.2,0,325,1202.2,36,0,0,105,141,0,0,0,332,332,0,0,0,0,0,0,0,0,75,75,0,1106.6,0,0,1106.6,6082.5,0,0,2656.6,8739.1,0,0,0,0,0,187175.43,24364.13,5780,42897.42,260216.98
201608,840,2208.4,0,0,3048.4,5540,431.59,0,0,5971.59,0,0,0,9528.32,9528.32,0,175,0,3119,3294,6540,0,0,1051,7591,7840,1023.13,1180,411,10454.13,19723,1493.14,440,501.6,22157.74,0,225,0,3756.35,3981.35,20258,0,0,120,20378,0,48,0,0,48,15962,7695.41,440,1990,26087.41,17065,0,0,2395,19460,23206,3460,1400,2887,30953,9706.8,4880.4,0,1100,15687.2,6514.42,0,880,3657.4,11051.82,159.96,533.58,0,1881.5,2575.04,0,0,0,0,0,0,32.5,0,0,32.5,13621.7,1017.18,1440,2182.2,18261.08,40.05,0,0,0,40.05,4535,0,0,0,4535,6160,0,0,210,6370,8880,0,0,2142.25,11022.25,0,0,0,765,765,14455,80,0,1341.2,15876.2,0,0,0,405,405,310,567.2,0,325,1202.2,36,0,0,105,141,0,0,0,332,332,0,0,0,0,0,0,0,0,75,75,0,1132.1,0,0,1132.1,6082.5,0,0,2696.6,8779.1,0,0,0,0,0,187475.43,25002.63,5780,42977.42,261235.48
201609,840,2208.4,0,0,3048.4,5540,431.59,0,0,5971.59,0,0,0,9593.32,9593.32,0,175,0,3119,3294,6540,0,0,1051,7591,7840,1023.13,1180,411,10454.13,20383,1493.14,440,501.6,22817.74,0,225,0,3756.35,3981.35,20258,0,0,120,20378,0,48,0,0,48,15962,7695.41,440,1990,26087.41,17065,0,0,2395,19460,23206,3460,1400,2887,30953,9706.8,4880.4,0,1100,15687.2,6514.42,0,880,3657.4,11051.82,159.96,533.58,0,1881.5,2575.04,0,0,0,0,0,0,32.5,0,0,32.5,13621.7,1017.18,1440,2182.2,18261.08,40.05,0,0,0,40.05,4535,0,0,0,4535,6160,0,0,210,6370,8880,0,0,2142.25,11022.25,0,0,0,765,765,14455,80,0,1341.2,15876.2,0,0,0,405,405,310,567.2,0,325,1202.2,36,0,0,105,141,0,0,0,332,332,0,0,0,0,0,0,0,0,75,75,0,1132.1,0,0,1132.1,6082.5,0,0,2766.6,8849.1,0,0,0,0,0,188135.43,25002.63,5780,43112.42,262030.48
201610,840,2208.4,0,0,3048.4,5540,431.59,0,0,5971.59,0,0,0,9593.32,9593.32,0,175,0,3119,3294,6540,0,0,1051,7591,7840,1023.13,1180,411,10454.13,20383,1493.14,440,501.6,22817.74,0,225,0,3756.35,3981.35,20258,0,0,120,20378,0,48,0,0,48,15962,7695.41,440,1990,26087.41,17065,0,0,2395,19460,22576,3460,1400,2887,30323,9706.8,4880.4,0,1100,15687.2,6514.42,0,880,3657.4,11051.82,159.96,533.58,0,1881.5,2575.04,0,0,0,0,0,0,32.5,0,0,32.5,13621.7,1017.18,1440,2182.2,18261.08,40.05,0,0,0,40.05,4535,0,0,0,4535,6160,0,0,210,6370,8880,0,0,2142.25,11022.25,0,0,0,765,765,14455,80,0,1341.2,15876.2,0,0,0,405,405,310,567.2,0,325,1202.2,36,0,0,105,141,0,0,0,332,332,0,0,0,0,0,0,0,0,75,75,0,1132.1,0,0,1132.1,6082.5,0,0,2766.6,8849.1,0,0,0,0,0,187505.43,25002.63,5780,43112.42,261400.48
201611,840,2208.4,0,0,3048.4,5540,431.59,0,0,5971.59,0,0,0,9593.32,9593.32,0,175,0,3119,3294,6540,0,0,1051,7591,7840,1023.13,1180,411,10454.13,20383,1493.14,440,501.6,22817.74,0,450,0,3756.35,4206.35,20308,0,0,120,20428,0,48,0,0,48,15962,7695.41,440,1990,26087.41,17065,0,0,2395,19460,22576,3460,1400,2887,30323,10366.8,4880.4,0,1100,16347.2,6514.42,0,880,3657.4,11051.82,159.96,533.58,0,1881.5,2575.04,0,0,0,0,0,0,32.5,0,0,32.5,13621.7,1017.18,1440,2182.2,18261.08,40.05,0,0,0,40.05,4535,0,0,0,4535,5845,0,0,210,6055,8880,0,0,2142.25,11022.25,0,0,0,765,765,14325,80,0,1341.2,15746.2,0,0,0,405,405,310,567.2,0,325,1202.2,36,0,0,105,141,0,0,0,332,332,0,0,0,0,0,0,0,0,75,75,0,1132.1,0,0,1132.1,6682.5,0,0,2766.6,9449.1,0,0,0,0,0,188370.43,25227.63,5780,43112.42,262490.48
201612,840,2208.4,0,0,3048.4,5540,431.59,0,0,5971.59,0,0,0,9599.32,9599.32,0,175,0,3119,3294,6540,0,0,1051,7591,7840,1023.13,1180,411,10454.13,20383,1493.14,440,501.6,22817.74,0,450,0,3756.35,4206.35,20308,0,0,120,20428,0,48,0,0,48,15962,7695.41,440,1990,26087.41,17065,0,0,2395,19460,23236,3460,1400,2887,30983,10366.8,4880.4,0,1100,16347.2,7314.42,0,880,3657.4,11851.82,159.96,533.58,0,1881.5,2575.04,0,0,0,0,0,0,32.5,0,0,32.5,13621.7,1017.18,1440,2203.2,18282.08,40.05,0,0,0,40.05,4535,0,0,0,4535,5845,0,0,210,6055,8880,0,0,2142.25,11022.25,0,0,0,765,765,14345,80,0,1341.2,15766.2,0,0,0,405,405,310,567.2,0,325,1202.2,36,0,0,105,141,0,0,0,332,332,0,0,0,0,0,0,0,0,75,75,0,1132.1,0,0,1132.1,6682.5,0,0,2766.6,9449.1,0,0,0,0,0,189850.43,25227.63,5780,43139.42,263997.48
201701,840,2208.4,0,0,3048.4,5540,431.59,0,0,5971.59,0,0,0,9599.32,9599.32,0,175,0,3119,3294,6540,0,0,1051,7591,7840,1023.13,1180,411,10454.13,20383,1493.14,440,501.6,22817.74,0,450,0,3756.35,4206.35,20308,0,0,120,20428,0,48,0,0,48,15962,7695.41,440,1990,26087.41,17065,0,0,2395,19460,23236,3460,1400,2887,30983,10366.8,4880.4,0,1100,16347.2,7314.42,0,880,3657.4,11851.82,159.96,533.58,0,1881.5,2575.04,0,0,0,0,0,0,32.5,0,0,32.5,13621.7,1017.18,1440,2203.2,18282.08,40.05,0,0,0,40.05,4535,0,0,0,4535,5845,0,0,210,6055,8880,0,0,2142.25,11022.25,0,0,0,1165,1165,14125,80,0,1341.2,15546.2,0,0,0,405,405,310,629.45,0,325,1264.45,36,0,0,105,141,0,0,0,332,332,0,0,0,0,0,0,0,0,75,75,0,1132.1,0,0,1132.1,6682.5,0,0,2766.6,9449.1,0,0,0,0,0,189630.43,25289.88,5780,43539.42,264239.73
201702,840,2208.4,0,0,3048.4,5540,431.59,0,0,5971.59,0,0,0,9623.32,9623.32,0,175,0,3119,3294,6540,0,0,1051,7591,7840,1023.13,1180,411,10454.13,20383,1493.14,440,501.6,22817.74,0,450,0,3756.35,4206.35,20308,0,0,120,20428,0,48,0,0,48,15722,7695.41,440,1990,25847.41,17065,0,0,2395,19460,23356,3460,1400,2887,31103,11026.8,4880.4,0,1150,17057.2,7314.42,0,880,3657.4,11851.82,159.96,533.58,0,1881.5,2575.04,0,0,0,0,0,0,32.5,0,0,32.5,13511.7,1017.18,1440,2203.2,18172.08,40.05,0,0,0,40.05,4535,0,0,0,4535,5715,0,0,210,5925,8880,0,0,2142.25,11022.25,0,0,0,1965,1965,14125,80,0,1341.2,15546.2,0,0,0,405,405,310,614.45,0,325,1249.45,36,0,0,105,141,0,0,0,332,332,0,0,0,0,0,0,0,0,75,75,0,1132.1,0,0,1132.1,6682.5,0,0,2766.6,9449.1,0,0,0,0,0,189930.43,25274.88,5780,44413.42,265398.73
201703,840,2208.4,0,0,3048.4,5540,431.59,0,0,5971.59,0,0,0,9688.32,9688.32,0,175,0,3119,3294,6540,0,0,1051,7591,7840,1023.13,1180,411,10454.13,20883,1493.14,440,501.6,23317.74,0,450,0,3756.35,4206.35,20308,0,0,120,20428,0,48,0,0,48,15972,7695.41,440,1990,26097.41,17065,0,0,2395,19460,24016,3460,1400,2887,31763,11026.8,4880.4,0,1150,17057.2,8914.42,0,880,3657.4,13451.82,159.96,533.58,0,1881.5,2575.04,0,0,0,0,0,0,32.5,0,0,32.5,13511.7,1017.18,2440,2203.2,19172.08,40.05,0,0,0,40.05,4730,0,0,0,4730,5715,0,0,210,5925,7680,0,0,2142.25,9822.25,0,0,0,1965,1965,14125,80,0,1341.2,15546.2,0,0,0,405,405,560,614.45,0,325,1499.45,36,0,0,105,141,0,0,0,332,332,0,0,0,0,0,0,0,0,75,75,0,1132.1,0,0,1132.1,6682.5,0,0,2766.6,9449.1,0,0,0,0,0,192185.43,25274.88,6780,44478.42,268718.73
201704,840,2208.4,0,0,3048.4,5540,431.59,0,0,5971.59,0,0,0,9688.32,9688.32,0,175,0,3119,3294,6540,0,0,1051,7591,8500,1023.13,1180,411,11114.13,20883,1493.14,440,501.6,23317.74,0,450,0,3756.35,4206.35,20908,0,0,120,21028,0,48,0,0,48,15972,7551.41,440,1990,25953.41,16655,0,0,2395,19050,24746,3460,1400,2887,32493,11026.8,4880.4,0,1150,17057.2,8833.12,0,880,3657.4,13370.52,159.96,533.58,0,1881.5,2575.04,0,0,0,0,0,0,32.5,0,0,32.5,13171.7,1017.18,2440,2203.2,18832.08,40.05,0,0,0,40.05,4980,0,0,0,4980,5595,0,0,210,5805,7080,0,0,2142.25,9222.25,0,0,0,2061,2061,14125,80,0,1341.2,15546.2,0,0,0,405,405,560,614.45,0,325,1499.45,36,0,0,105,141,0,0,0,352,352,0,0,0,0,0,0,0,0,75,75,0,1132.1,0,0,1132.1,6682.5,0,0,2766.6,9449.1,0,0,0,0,0,192874.13,25130.88,6780,44594.42,269379.43
201705,840,2208.4,0,0,3048.4,5540,431.59,0,0,5971.59,0,0,0,9688.32,9688.32,0,175,0,3119,3294,6540,0,0,1051,7591,8500,1023.13,1180,411,11114.13,21543,1493.14,440,501.6,23977.74,0,450,0,3756.35,4206.35,20908,0,0,120,21028,0,48,0,0,48,15972,7551.41,440,1990,25953.41,17065,0,0,2395,19460,25286,3460,1400,2887,33033,11026.8,4880.4,0,1150,17057.2,8833.12,0,880,3657.4,13370.52,159.96,533.58,0,1881.5,2575.04,0,0,0,0,0,0,32.5,0,0,32.5,13171.7,1017.18,2440,2203.2,18832.08,40.05,0,0,0,40.05,4980,0,0,0,4980,5595,0,0,210,5805,7080,0,0,2142.25,9222.25,0,0,0,2061,2061,14125,80,0,1341.2,15546.2,0,0,0,405,405,560,614.45,0,325,1499.45,36,0,0,105,141,0,0,0,352,352,0,0,0,0,0,0,0,0,75,75,0,1132.1,0,0,1132.1,6682.5,0,0,2766.6,9449.1,0,0,0,0,0,194484.13,25130.88,6780,44594.42,270989.43
201706,840,2208.4,0,0,3048.4,5540,431.59,0,0,5971.59,0,0,0,9688.32,9688.32,0,175,0,3119,3294,6540,0,0,1051,7591,8500,1023.13,1180,411,11114.13,21543,1493.14,440,501.6,23977.74,0,450,0,3756.35,4206.35,20908,0,0,120,21028,0,48,0,0,48,15972,7551.41,440,1990,25953.41,17065,0,0,2395,19460,25286,3460,1400,2887,33033,11026.8,4880.4,0,1150,17057.2,8833.12,0,880,3657.4,13370.52,159.96,533.58,0,1881.5,2575.04,0,0,0,0,0,0,32.5,0,0,32.5,13171.7,1017.18,2440,2203.2,18832.08,40.05,0,0,0,40.05,4980,0,0,0,4980,5595,0,0,210,5805,7080,0,0,2142.25,9222.25,0,0,0,2061,2061,14275,80,0,1341.2,15696.2,0,0,0,405,405,560,614.45,0,325,1499.45,36,0,0,105,141,0,0,0,352,352,0,0,0,0,0,0,0,0,75,75,0,1132.1,0,0,1132.1,6682.5,0,0,2766.6,9449.1,0,0,0,0,0,194634.13,25130.88,6780,44594.42,271139.43
201707,840,2208.4,0,0,3048.4,5540,431.59,0,0,5971.59,0,0,0,9688.32,9688.32,0,175,0,3119,3294,6540,0,0,1051,7591,8500,1023.13,1180,411,11114.13,21543,1493.14,440,501.6,23977.74,0,450,0,3756.35,4206.35,20908,0,0,120,21028,0,48,0,0,48,15972,7551.41,440,1990,25953.41,17065,0,0,2395,19460,25286,3460,1400,2887,33033,11026.8,4880.4,0,1150,17057.2,8833.12,0,880,3657.4,13370.52,159.96,533.58,0,1881.5,2575.04,0,0,0,0,0,0,32.5,0,0,32.5,13171.7,1017.18,2440,2203.2,18832.08,40.05,0,0,0,40.05,4980,0,0,0,4980,5595,0,0,210,5805,7080,0,0,2142.25,9222.25,0,0,0,2061,2061,14275,80,0,1341.2,15696.2,0,0,0,405,405,560,614.45,0,325,1499.45,36,0,0,105,141,0,0,0,372,372,0,0,0,0,0,0,0,0,75,75,0,1132.1,0,0,1132.1,6682.5,0,0,2766.6,9449.1,0,0,0,0,0,194634.13,25130.88,6780,44614.42,271159.43
201708,840,2208.4,0,0,3048.4,5540,431.59,0,0,5971.59,0,0,0,9788.32,9788.32,0,175,0,3119,3294,6540,0,0,1051,7591,8500,1023.13,1180,411,11114.13,21393,1493.14,440,501.6,23827.74,0,450,0,3756.35,4206.35,20908,0,0,120,21028,0,48,0,0,48,15492,7551.41,440,1990,25473.41,17065,0,0,2395,19460,25076,3460,1400,2887,32823,11026.8,4880.4,0,1150,17057.2,8833.12,0,880,3657.4,13370.52,159.96,533.58,0,1881.5,2575.04,0,0,0,0,0,0,32.5,0,0,32.5,13171.7,1017.18,2440,2203.2,18832.08,40.05,0,0,0,40.05,4980,0,0,0,4980,5595,0,0,210,5805,7680,0,0,2142.25,9822.25,0,0,0,2061,2061,14245,80,0,1341.2,15666.2,0,0,0,405,405,500,614.45,0,325,1439.45,36,0,0,105,141,0,0,0,372,372,0,0,0,30,30,0,0,0,75,75,0,1132.1,0,0,1132.1,6682.5,0,0,2775.6,9458.1,0,0,0,0,0,194304.13,25130.88,6780,44753.42,270968.43
201709,840,2208.4,0,0,3048.4,5540,431.59,0,0,5971.59,0,0,0,9800.32,9800.32,0,175,0,3119,3294,6540,0,0,1051,7591,8500,1023.13,1180,411,11114.13,21393,1493.14,440,501.6,23827.74,0,450,0,3756.35,4206.35,21268,0,0,120,21388,0,48,0,0,48,15492,7551.41,440,1990,25473.41,17065,0,0,2395,19460,25226,3460,1400,2887,32973,11026.8,4880.4,0,1150,17057.2,8833.12,0,880,3657.4,13370.52,159.96,533.58,0,1881.5,2575.04,0,0,0,0,0,0,32.5,0,0,32.5,13171.7,1017.18,2440,2203.2,18832.08,40.05,0,0,0,40.05,4980,0,0,0,4980,5045,0,0,210,5255,7680,0,0,2142.25,9822.25,0,0,0,2061,2061,14245,80,0,1341.2,15666.2,0,0,0,405,405,500,614.45,0,325,1439.45,36,0,0,105,141,0,0,0,372,372,0,0,0,30,30,0,0,0,75,75,0,1132.1,0,0,1132.1,6682.5,0,0,2775.6,9458.1,0,0,0,0,0,194264.13,25130.88,6780,44765.42,270940.43
201710,840,2208.4,0,0,3048.4,5540,431.59,0,0,5971.59,0,0,0,9800.32,9800.32,0,175,0,3119,3294,6540,0,0,1051,7591,8500,1023.13,1180,411,11114.13,21393,1493.14,440,501.6,23827.74,0,450,0,3756.35,4206.35,21268,0,0,120,21388,0,48,0,0,48,15492,7551.41,440,1990,25473.41,17065,0,0,2395,19460,25226,3460,1400,2887,32973,11026.8,4880.4,0,1150,17057.2,8833.12,0,880,3657.4,13370.52,159.96,533.58,0,1881.5,2575.04,0,0,0,0,0,0,32.5,0,0,32.5,13171.7,1017.18,2440,2203.2,18832.08,40.05,0,0,0,40.05,4980,0,0,0,4980,5045,0,0,210,5255,7680,0,0,2142.25,9822.25,0,0,0,2061,2061,14245,80,0,1341.2,15666.2,0,0,0,405,405,500,579.45,0,325,1404.45,36,0,0,105,141,0,0,0,372,372,0,0,0,30,30,0,0,0,75,75,0,1132.1,0,0,1132.1,6682.5,0,0,2775.6,9458.1,0,0,0,0,0,194264.13,25095.88,6780,44765.42,270905.43
201711,840,2208.4,0,0,3048.4,5540,431.59,0,0,5971.59,0,0,0,9800.32,9800.32,0,175,0,3119,3294,6540,0,0,1051,7591,8500,1023.13,1180,411,11114.13,21393,1493.14,440,501.6,23827.74,0,450,0,3756.35,4206.35,21268,0,0,120,21388,0,48,0,0,48,15492,7551.41,440,1990,25473.41,17065,0,0,2395,19460,25226,3460,1400,2887,32973,11026.8,4880.4,0,1150,17057.2,8833.12,0,880,3657.4,13370.52,159.96,533.58,0,1881.5,2575.04,0,0,0,0,0,0,32.5,0,0,32.5,13171.7,1017.18,2440,2203.2,18832.08,40.05,0,0,0,40.05,4980,0,0,0,4980,4590,0,0,210,4800,7680,0,0,2142.25,9822.25,0,0,0,2158,2158,14245,80,0,1341.2,15666.2,0,0,0,405,405,500,579.45,0,325,1404.45,36,0,0,105,141,0,0,0,372,372,0,0,0,30,30,0,0,0,75,75,0,1132.1,0,0,1132.1,6682.5,0,0,2835.6,9518.1,0,0,0,0,0,193809.13,25095.88,6780,44922.42,270607.43
201712,840,2208.4,0,0,3048.4,5540,431.59,0,0,5971.59,0,0,0,9800.32,9800.32,0,175,0,3119,3294,6540,0,0,1051,7591,8500,1023.13,1180,411,11114.13,21393,1493.14,440,501.6,23827.74,0,450,0,3756.35,4206.35,21268,0,0,120,21388,0,48,0,0,48,15492,7551.41,440,1990,25473.41,17065,0,0,2395,19460,25226,3460,1400,2887,32973,11026.8,4880.4,0,1150,17057.2,8833.12,0,880,3657.4,13370.52,159.96,533.58,0,1881.5,2575.04,0,0,0,0,0,0,32.5,0,0,32.5,13171.7,1017.18,2440,2203.2,18832.08,40.05,0,0,0,40.05,4980,0,0,0,4980,4590,0,0,210,4800,7680,0,0,2142.25,9822.25,0,0,0,2169,2169,14245,80,0,1341.2,15666.2,0,0,0,405,405,500,579.45,0,325,1404.45,36,0,0,105,141,0,0,0,372,372,0,0,0,60,60,0,0,0,75,75,0,1132.1,0,0,1132.1,6682.5,0,0,2835.6,9518.1,0,0,0,0,0,193809.13,25095.88,6780,44963.42,270648.43
