YYYY-MM,State,Type,Source,Capacity_MW
01-01-2020,Sikkim,Renewable,Solar Ground,0
01-01-2020,Sikkim,Renewable,Solar Ground Based,0
01-01-2020,Sikkim,Renewable,Solar Hybrid,0
01-01-2020,Sikkim,Renewable,Solar Offgrid,0
01-01-2020,Sikkim,Renewable,Solar Rooftop,0.07
01-01-2020,Sikkim,Renewable,Wind,0
01-01-2020,Tamil Nadu,Non-Renewable,Hydro,2178.2
01-01-2020,Tamil Nadu,Non-Renewable,Natural Gas,1017.18
01-01-2020,Tamil Nadu,Non-Renewable,Nuclear,2440
01-01-2020,Tamil Nadu,Non-Renewable,Thermal,13371.701
01-01-2020,Tamil Nadu,Renewable,Bio Bagasse Cogen,969
01-01-2020,Tamil Nadu,Renewable,Bio Other Cogen,28.55
01-01-2020,Tamil Nadu,Renewable,Bio Waste,6.4
01-01-2020,Tamil Nadu,Renewable,Bio Waster Offgrid,0
01-01-2020,Tamil Nadu,Renewable,Small Hydro,123.05
01-01-2020,Tamil Nadu,Renewable,Solar Ground,3632.52
01-01-2020,Tamil Nadu,Renewable,Solar Ground Based,0
01-01-2020,Tamil Nadu,Renewable,Solar Hybrid,0
01-01-2020,Tamil Nadu,Renewable,Solar Offgrid,0
01-01-2020,Tamil Nadu,Renewable,Solar Rooftop,155.99
01-01-2020,Tamil Nadu,Renewable,Wind,9285.49
01-01-2020,Telangana,Non-Renewable,Hydro,2405.6
01-01-2020,Telangana,Non-Renewable,Natural Gas,0
01-01-2020,Telangana,Non-Renewable,Nuclear,0
01-01-2020,Telangana,Non-Renewable,Thermal,7182.5
01-01-2020,Telangana,Renewable,Bio Bagasse Cogen,158.1
01-01-2020,Telangana,Renewable,Bio Other Cogen,1
01-01-2020,Telangana,Renewable,Bio Waste,18.5
01-01-2020,Telangana,Renewable,Bio Waster Offgrid,0
01-01-2020,Telangana,Renewable,Small Hydro,90.87
01-01-2020,Telangana,Renewable,Solar Ground,3530.29
01-01-2020,Telangana,Renewable,Solar Ground Based,0
01-01-2020,Telangana,Renewable,Solar Hybrid,0
01-01-2020,Telangana,Renewable,Solar Offgrid,0
01-01-2020,Telangana,Renewable,Solar Rooftop,90.46
01-01-2020,Telangana,Renewable,Wind,128.1
01-01-2020,Tripura,Non-Renewable,Hydro,0
01-01-2020,Tripura,Non-Renewable,Natural Gas,1132.1
01-01-2020,Tripura,Non-Renewable,Nuclear,0
01-01-2020,Tripura,Non-Renewable,Thermal,0
01-01-2020,Tripura,Renewable,Bio Bagasse Cogen,0
01-01-2020,Tripura,Renewable,Bio Other Cogen,0
01-01-2020,Tripura,Renewable,Bio Waste,0
01-01-2020,Tripura,Renewable,Bio Waster Offgrid,0
01-01-2020,Tripura,Renewable,Small Hydro,16.01
01-01-2020,Tripura,Renewable,Solar Ground,5
01-01-2020,Tripura,Renewable,Solar Ground Based,0
01-01-2020,Tripura,Renewable,Solar Hybrid,0
01-01-2020,Tripura,Renewable,Solar Offgrid,0
01-01-2020,Tripura,Renewable,Solar Rooftop,4.41
01-01-2020,Tripura,Renewable,Wind,0
01-01-2020,Uttar Pradesh,Non-Renewable,Hydro,501.6
01-01-2020,Uttar Pradesh,Non-Renewable,Natural Gas,1493.14
01-01-2020,Uttar Pradesh,Non-Renewable,Nuclear,440
01-01-2020,Uttar Pradesh,Non-Renewable,Thermal,22409
01-01-2020,Uttar Pradesh,Renewable,Bio Bagasse Cogen,1957.5
01-01-2020,Uttar Pradesh,Renewable,Bio Other Cogen,158.01
01-01-2020,Uttar Pradesh,Renewable,Bio Waste,0
01-01-2020,Uttar Pradesh,Renewable,Bio Waster Offgrid,0
01-01-2020,Uttar Pradesh,Renewable,Small Hydro,25.1
01-01-2020,Uttar Pradesh,Renewable,Solar Ground,949
01-01-2020,Uttar Pradesh,Renewable,Solar Ground Based,0
01-01-2020,Uttar Pradesh,Renewable,Solar Hybrid,0
01-01-2020,Uttar Pradesh,Renewable,Solar Offgrid,0
01-01-2020,Uttar Pradesh,Renewable,Solar Rooftop,146.1
01-01-2020,Uttar Pradesh,Renewable,Wind,0
01-01-2020,Uttarakhand,Non-Renewable,Hydro,3756.35
01-01-2020,Uttarakhand,Non-Renewable,Natural Gas,450
01-01-2020,Uttarakhand,Non-Renewable,Nuclear,0
01-01-2020,Uttarakhand,Non-Renewable,Thermal,0
01-01-2020,Uttarakhand,Renewable,Bio Bagasse Cogen,73
01-01-2020,Uttarakhand,Renewable,Bio Other Cogen,57.5
01-01-2020,Uttarakhand,Renewable,Bio Waste,0
01-01-2020,Uttarakhand,Renewable,Bio Waster Offgrid,0
01-01-2020,Uttarakhand,Renewable,Small Hydro,214.32
01-01-2020,Uttarakhand,Renewable,Solar Ground,239.78
01-01-2020,Uttarakhand,Renewable,Solar Ground Based,0
01-01-2020,Uttarakhand,Renewable,Solar Hybrid,0
01-01-2020,Uttarakhand,Renewable,Solar Offgrid,0
01-01-2020,Uttarakhand,Renewable,Solar Rooftop,76.12
01-01-2020,Uttarakhand,Renewable,Wind,0
01-01-2020,West Bengal,Non-Renewable,Hydro,1341.2
01-01-2020,West Bengal,Non-Renewable,Natural Gas,80
01-01-2020,West Bengal,Non-Renewable,Nuclear,0
01-01-2020,West Bengal,Non-Renewable,Thermal,14275
01-01-2020,West Bengal,Renewable,Bio Bagasse Cogen,300
01-01-2020,West Bengal,Renewable,Bio Other Cogen,19.92
01-01-2020,West Bengal,Renewable,Bio Waste,0
01-01-2020,West Bengal,Renewable,Bio Waster Offgrid,0
01-01-2020,West Bengal,Renewable,Small Hydro,98.5
01-01-2020,West Bengal,Renewable,Solar Ground,70
01-01-2020,West Bengal,Renewable,Solar Ground Based,0
01-01-2020,West Bengal,Renewable,Solar Hybrid,0
01-01-2020,West Bengal,Renewable,Solar Offgrid,0
01-01-2020,West Bengal,Renewable,Solar Rooftop,44.46
01-01-2020,West Bengal,Renewable,Wind,0
01-01-2021,Andaman & Nicobar,Non-Renewable,Hydro,0
01-01-2021,Andaman & Nicobar,Non-Renewable,Natural Gas,0
01-01-2021,Andaman & Nicobar,Non-Renewable,Nuclear,0
01-01-2021,Andaman & Nicobar,Non-Renewable,Thermal,40.048
01-01-2021,Andaman & Nicobar,Renewable,Bio Bagasse Cogen,0
01-01-2021,Andaman & Nicobar,Renewable,Bio Other Cogen,0
01-01-2021,Andaman & Nicobar,Renewable,Bio Waste,0
01-01-2021,Andaman & Nicobar,Renewable,Bio Waster Offgrid,0
01-01-2021,Andaman & Nicobar,Renewable,Small Hydro,5.25
01-01-2021,Andaman & Nicobar,Renewable,Solar Ground,24.63
01-01-2021,Andaman & Nicobar,Renewable,Solar Ground Based,0
01-01-2021,Andaman & Nicobar,Renewable,Solar Hybrid,0
01-01-2021,Andaman & Nicobar,Renewable,Solar Offgrid,0
01-01-2021,Andaman & Nicobar,Renewable,Solar Rooftop,4.59
01-01-2021,Andaman & Nicobar,Renewable,Wind,0
01-01-2021,Andhra Pradesh,Non-Renewable,Hydro,1610
01-01-2021,Andhra Pradesh,Non-Renewable,Natural Gas,4898.544
01-01-2021,Andhra Pradesh,Non-Renewable,Nuclear,0
01-01-2021,Andhra Pradesh,Non-Renewable,Thermal,11626.8
01-01-2021,Andhra Pradesh,Renewable,Bio Bagasse Cogen,378.1
01-01-2021,Andhra Pradesh,Renewable,Bio Other Cogen,105.57
01-01-2021,Andhra Pradesh,Renewable,Bio Waste,23.16
01-01-2021,Andhra Pradesh,Renewable,Bio Waster Offgrid,0
01-01-2021,Andhra Pradesh,Renewable,Small Hydro,162.11
01-01-2021,Andhra Pradesh,Renewable,Solar Ground,3858.24
01-01-2021,Andhra Pradesh,Renewable,Solar Ground Based,0
01-01-2021,Andhra Pradesh,Renewable,Solar Hybrid,0
01-01-2021,Andhra Pradesh,Renewable,Solar Offgrid,0
01-01-2021,Andhra Pradesh,Renewable,Solar Rooftop,138.26
01-01-2021,Andhra Pradesh,Renewable,Wind,4096.65
01-01-2021,Arunachal Pradesh,Non-Renewable,Hydro,965
01-01-2021,Arunachal Pradesh,Non-Renewable,Natural Gas,0
01-01-2021,Arunachal Pradesh,Non-Renewable,Nuclear,0
01-01-2021,Arunachal Pradesh,Non-Renewable,Thermal,0
01-01-2021,Arunachal Pradesh,Renewable,Bio Bagasse Cogen,0
01-01-2021,Arunachal Pradesh,Renewable,Bio Other Cogen,0
01-01-2021,Arunachal Pradesh,Renewable,Bio Waste,0
01-01-2021,Arunachal Pradesh,Renewable,Bio Waster Offgrid,0
01-01-2021,Arunachal Pradesh,Renewable,Small Hydro,131.105
01-01-2021,Arunachal Pradesh,Renewable,Solar Ground,1.27
01-01-2021,Arunachal Pradesh,Renewable,Solar Ground Based,0
01-01-2021,Arunachal Pradesh,Renewable,Solar Hybrid,0
01-01-2021,Arunachal Pradesh,Renewable,Solar Offgrid,0
01-01-2021,Arunachal Pradesh,Renewable,Solar Rooftop,4.34
01-01-2021,Arunachal Pradesh,Renewable,Wind,0
01-01-2021,Assam,Non-Renewable,Hydro,350
01-01-2021,Assam,Non-Renewable,Natural Gas,620.355
01-01-2021,Assam,Non-Renewable,Nuclear,0
01-01-2021,Assam,Non-Renewable,Thermal,750
01-01-2021,Assam,Renewable,Bio Bagasse Cogen,0
01-01-2021,Assam,Renewable,Bio Other Cogen,2
01-01-2021,Assam,Renewable,Bio Waste,0
01-01-2021,Assam,Renewable,Bio Waster Offgrid,0
01-01-2021,Assam,Renewable,Small Hydro,34.11
01-01-2021,Assam,Renewable,Solar Ground,10.67
01-01-2021,Assam,Renewable,Solar Ground Based,0
01-01-2021,Assam,Renewable,Solar Hybrid,0
01-01-2021,Assam,Renewable,Solar Offgrid,0
01-01-2021,Assam,Renewable,Solar Rooftop,32.32
01-01-2021,Assam,Renewable,Wind,0
01-01-2021,Bihar,Non-Renewable,Hydro,0
01-01-2021,Bihar,Non-Renewable,Natural Gas,0
01-01-2021,Bihar,Non-Renewable,Nuclear,0
01-01-2021,Bihar,Non-Renewable,Thermal,6390
01-01-2021,Bihar,Renewable,Bio Bagasse Cogen,112.5
01-01-2021,Bihar,Renewable,Bio Other Cogen,12.2
01-01-2021,Bihar,Renewable,Bio Waste,0
01-01-2021,Bihar,Renewable,Bio Waster Offgrid,0
01-01-2021,Bihar,Renewable,Small Hydro,70.7
01-01-2021,Bihar,Renewable,Solar Ground,138.93
01-01-2021,Bihar,Renewable,Solar Ground Based,0
01-01-2021,Bihar,Renewable,Solar Hybrid,0
01-01-2021,Bihar,Renewable,Solar Offgrid,0
01-01-2021,Bihar,Renewable,Solar Rooftop,18.48
01-01-2021,Bihar,Renewable,Wind,0
01-01-2021,Chandigarh,Renewable,Bio Bagasse Cogen,0
01-01-2021,Chandigarh,Renewable,Bio Other Cogen,0
01-01-2021,Chandigarh,Renewable,Bio Waste,0
01-01-2021,Chandigarh,Renewable,Bio Waster Offgrid,0
01-01-2021,Chandigarh,Renewable,Small Hydro,0
01-01-2021,Chandigarh,Renewable,Solar Ground,6.34
01-01-2021,Chandigarh,Renewable,Solar Ground Based,0
01-01-2021,Chandigarh,Renewable,Solar Hybrid,0
01-01-2021,Chandigarh,Renewable,Solar Offgrid,0
01-01-2021,Chandigarh,Renewable,Solar Rooftop,38.82
01-01-2021,Chandigarh,Renewable,Wind,0
01-01-2021,Chhatisgarh,Non-Renewable,Hydro,120
01-01-2021,Chhatisgarh,Non-Renewable,Natural Gas,0
01-01-2021,Chhatisgarh,Non-Renewable,Nuclear,0
01-01-2021,Chhatisgarh,Non-Renewable,Thermal,23688
01-01-2021,Chhatisgarh,Renewable,Bio Bagasse Cogen,242.4
01-01-2021,Chhatisgarh,Renewable,Bio Other Cogen,2.5
01-01-2021,Chhatisgarh,Renewable,Bio Waste,0
01-01-2021,Chhatisgarh,Renewable,Bio Waster Offgrid,0
01-01-2021,Chhatisgarh,Renewable,Small Hydro,76
01-01-2021,Chhatisgarh,Renewable,Solar Ground,215.83
01-01-2021,Chhatisgarh,Renewable,Solar Ground Based,0
01-01-2021,Chhatisgarh,Renewable,Solar Hybrid,0
01-01-2021,Chhatisgarh,Renewable,Solar Offgrid,0
01-01-2021,Chhatisgarh,Renewable,Solar Rooftop,27.28
01-01-2021,Chhatisgarh,Renewable,Wind,0
01-01-2021,Dadar & Nagar Haveli,Renewable,Bio Bagasse Cogen,0
01-01-2021,Dadar & Nagar Haveli,Renewable,Bio Other Cogen,0
01-01-2021,Dadar & Nagar Haveli,Renewable,Bio Waste,0
01-01-2021,Dadar & Nagar Haveli,Renewable,Bio Waster Offgrid,0
01-01-2021,Dadar & Nagar Haveli,Renewable,Small Hydro,0
01-01-2021,Dadar & Nagar Haveli,Renewable,Solar Ground,2.49
01-01-2021,Dadar & Nagar Haveli,Renewable,Solar Ground Based,0
01-01-2021,Dadar & Nagar Haveli,Renewable,Solar Hybrid,0
01-01-2021,Dadar & Nagar Haveli,Renewable,Solar Offgrid,0
01-01-2021,Dadar & Nagar Haveli,Renewable,Solar Rooftop,2.97
01-01-2021,Dadar & Nagar Haveli,Renewable,Wind,0
01-01-2021,Daman & Diu,Renewable,Bio Bagasse Cogen,0
01-01-2021,Daman & Diu,Renewable,Bio Other Cogen,0
01-01-2021,Daman & Diu,Renewable,Bio Waste,0
01-01-2021,Daman & Diu,Renewable,Bio Waster Offgrid,0
01-01-2021,Daman & Diu,Renewable,Small Hydro,0
01-01-2021,Daman & Diu,Renewable,Solar Ground,10.15
01-01-2021,Daman & Diu,Renewable,Solar Ground Based,0
01-01-2021,Daman & Diu,Renewable,Solar Hybrid,0
01-01-2021,Daman & Diu,Renewable,Solar Offgrid,0
01-01-2021,Daman & Diu,Renewable,Solar Rooftop,30.4
01-01-2021,Daman & Diu,Renewable,Wind,0
01-01-2021,Delhi,Non-Renewable,Hydro,0
01-01-2021,Delhi,Non-Renewable,Natural Gas,2208.4
01-01-2021,Delhi,Non-Renewable,Nuclear,0
01-01-2021,Delhi,Non-Renewable,Thermal,0
01-01-2021,Delhi,Renewable,Bio Bagasse Cogen,0
01-01-2021,Delhi,Renewable,Bio Other Cogen,0
01-01-2021,Delhi,Renewable,Bio Waste,52
01-01-2021,Delhi,Renewable,Bio Waster Offgrid,0
01-01-2021,Delhi,Renewable,Small Hydro,0
01-01-2021,Delhi,Renewable,Solar Ground,8.96
01-01-2021,Delhi,Renewable,Solar Ground Based,0
01-01-2021,Delhi,Renewable,Solar Hybrid,0
01-01-2021,Delhi,Renewable,Solar Offgrid,0
01-01-2021,Delhi,Renewable,Solar Rooftop,167.5
01-01-2021,Delhi,Renewable,Wind,0
01-01-2021,Goa,Non-Renewable,Hydro,0
01-01-2021,Goa,Non-Renewable,Natural Gas,48
01-01-2021,Goa,Non-Renewable,Nuclear,0
01-01-2021,Goa,Non-Renewable,Thermal,0
01-01-2021,Goa,Renewable,Bio Bagasse Cogen,0
01-01-2021,Goa,Renewable,Bio Other Cogen,0
01-01-2021,Goa,Renewable,Bio Waste,0.34
01-01-2021,Goa,Renewable,Bio Waster Offgrid,0
01-01-2021,Goa,Renewable,Small Hydro,0.05
01-01-2021,Goa,Renewable,Solar Ground,0.95
01-01-2021,Goa,Renewable,Solar Ground Based,0
01-01-2021,Goa,Renewable,Solar Hybrid,0
01-01-2021,Goa,Renewable,Solar Offgrid,0
01-01-2021,Goa,Renewable,Solar Rooftop,6.49
01-01-2021,Goa,Renewable,Wind,0
01-01-2021,Gujarat,Non-Renewable,Hydro,1990
01-01-2021,Gujarat,Non-Renewable,Natural Gas,7551.41
01-01-2021,Gujarat,Non-Renewable,Nuclear,440
01-01-2021,Gujarat,Non-Renewable,Thermal,16232
01-01-2021,Gujarat,Renewable,Bio Bagasse Cogen,65.3
01-01-2021,Gujarat,Renewable,Bio Other Cogen,12
01-01-2021,Gujarat,Renewable,Bio Waste,0
01-01-2021,Gujarat,Renewable,Bio Waster Offgrid,0
01-01-2021,Gujarat,Renewable,Small Hydro,78.94
01-01-2021,Gujarat,Renewable,Solar Ground,3124.68
01-01-2021,Gujarat,Renewable,Solar Ground Based,0
01-01-2021,Gujarat,Renewable,Solar Hybrid,0
01-01-2021,Gujarat,Renewable,Solar Offgrid,0
01-01-2021,Gujarat,Renewable,Solar Rooftop,917.41
01-01-2021,Gujarat,Renewable,Wind,8244.52
01-01-2021,Haryana,Non-Renewable,Hydro,0
01-01-2021,Haryana,Non-Renewable,Natural Gas,431.59
01-01-2021,Haryana,Non-Renewable,Nuclear,0
01-01-2021,Haryana,Non-Renewable,Thermal,5330
01-01-2021,Haryana,Renewable,Bio Bagasse Cogen,121.4
01-01-2021,Haryana,Renewable,Bio Other Cogen,89.26
01-01-2021,Haryana,Renewable,Bio Waste,1.2
01-01-2021,Haryana,Renewable,Bio Waster Offgrid,0
01-01-2021,Haryana,Renewable,Small Hydro,73.5
01-01-2021,Haryana,Renewable,Solar Ground,130.8
01-01-2021,Haryana,Renewable,Solar Ground Based,0
01-01-2021,Haryana,Renewable,Solar Hybrid,0
01-01-2021,Haryana,Renewable,Solar Offgrid,0
01-01-2021,Haryana,Renewable,Solar Rooftop,277.03
01-01-2021,Haryana,Renewable,Wind,0
01-01-2021,Himachal Pradesh,Non-Renewable,Hydro,9920.02
01-01-2021,Himachal Pradesh,Non-Renewable,Natural Gas,0
01-01-2021,Himachal Pradesh,Non-Renewable,Nuclear,0
01-01-2021,Himachal Pradesh,Non-Renewable,Thermal,0
01-01-2021,Himachal Pradesh,Renewable,Bio Bagasse Cogen,0
01-01-2021,Himachal Pradesh,Renewable,Bio Other Cogen,9.2
01-01-2021,Himachal Pradesh,Renewable,Bio Waste,0
01-01-2021,Himachal Pradesh,Renewable,Bio Waster Offgrid,0
01-01-2021,Himachal Pradesh,Renewable,Small Hydro,911.51
01-01-2021,Himachal Pradesh,Renewable,Solar Ground,24
01-01-2021,Himachal Pradesh,Renewable,Solar Ground Based,0
01-01-2021,Himachal Pradesh,Renewable,Solar Hybrid,0
01-01-2021,Himachal Pradesh,Renewable,Solar Offgrid,0
01-01-2021,Himachal Pradesh,Renewable,Solar Rooftop,18.73
01-01-2021,Himachal Pradesh,Renewable,Wind,0
01-01-2021,Jammu & Kashmir,Non-Renewable,Hydro,3360
01-01-2021,Jammu & Kashmir,Non-Renewable,Natural Gas,175
01-01-2021,Jammu & Kashmir,Non-Renewable,Nuclear,0
01-01-2021,Jammu & Kashmir,Non-Renewable,Thermal,0
01-01-2021,Jammu & Kashmir,Renewable,Bio Bagasse Cogen,0
01-01-2021,Jammu & Kashmir,Renewable,Bio Other Cogen,0
01-01-2021,Jammu & Kashmir,Renewable,Bio Waste,0
01-01-2021,Jammu & Kashmir,Renewable,Bio Waster Offgrid,0
01-01-2021,Jammu & Kashmir,Renewable,Small Hydro,185.98
01-01-2021,Jammu & Kashmir,Renewable,Solar Ground,8.49
01-01-2021,Jammu & Kashmir,Renewable,Solar Ground Based,0
01-01-2021,Jammu & Kashmir,Renewable,Solar Hybrid,0
01-01-2021,Jammu & Kashmir,Renewable,Solar Offgrid,0
01-01-2021,Jammu & Kashmir,Renewable,Solar Rooftop,12.24
01-01-2021,Jammu & Kashmir,Renewable,Wind,0
01-01-2021,Jharkhand,Non-Renewable,Hydro,210
01-01-2021,Jharkhand,Non-Renewable,Natural Gas,0
01-01-2021,Jharkhand,Non-Renewable,Nuclear,0
01-01-2021,Jharkhand,Non-Renewable,Thermal,4460
01-01-2021,Jharkhand,Renewable,Bio Bagasse Cogen,0
01-01-2021,Jharkhand,Renewable,Bio Other Cogen,4.3
01-01-2021,Jharkhand,Renewable,Bio Waste,0
01-01-2021,Jharkhand,Renewable,Bio Waster Offgrid,0
01-01-2021,Jharkhand,Renewable,Small Hydro,4.05
01-01-2021,Jharkhand,Renewable,Solar Ground,19.05
01-01-2021,Jharkhand,Renewable,Solar Ground Based,0
01-01-2021,Jharkhand,Renewable,Solar Hybrid,0
01-01-2021,Jharkhand,Renewable,Solar Offgrid,0
01-01-2021,Jharkhand,Renewable,Solar Rooftop,29.58
01-01-2021,Jharkhand,Renewable,Wind,0
01-01-2021,Karnataka,Non-Renewable,Hydro,3644.2
01-01-2021,Karnataka,Non-Renewable,Natural Gas,0
01-01-2021,Karnataka,Non-Renewable,Nuclear,880
01-01-2021,Karnataka,Non-Renewable,Thermal,9505.2
01-01-2021,Karnataka,Renewable,Bio Bagasse Cogen,1867.1
01-01-2021,Karnataka,Renewable,Bio Other Cogen,20.2
01-01-2021,Karnataka,Renewable,Bio Waste,1
01-01-2021,Karnataka,Renewable,Bio Waster Offgrid,0
01-01-2021,Karnataka,Renewable,Small Hydro,1280.73
01-01-2021,Karnataka,Renewable,Solar Ground,7091.75
01-01-2021,Karnataka,Renewable,Solar Ground Based,0
01-01-2021,Karnataka,Renewable,Solar Hybrid,0
01-01-2021,Karnataka,Renewable,Solar Offgrid,0
01-01-2021,Karnataka,Renewable,Solar Rooftop,255.1
01-01-2021,Karnataka,Renewable,Wind,4872.1
01-01-2021,Kerala,Non-Renewable,Hydro,1856.5
01-01-2021,Kerala,Non-Renewable,Natural Gas,533.58
01-01-2021,Kerala,Non-Renewable,Nuclear,0
01-01-2021,Kerala,Non-Renewable,Thermal,159.96
01-01-2021,Kerala,Renewable,Bio Bagasse Cogen,0
01-01-2021,Kerala,Renewable,Bio Other Cogen,2.27
01-01-2021,Kerala,Renewable,Bio Waste,0
01-01-2021,Kerala,Renewable,Bio Waster Offgrid,0
01-01-2021,Kerala,Renewable,Small Hydro,230.02
01-01-2021,Kerala,Renewable,Solar Ground,100
01-01-2021,Kerala,Renewable,Solar Ground Based,0
01-01-2021,Kerala,Renewable,Solar Hybrid,0
01-01-2021,Kerala,Renewable,Solar Offgrid,0
01-01-2021,Kerala,Renewable,Solar Rooftop,89.75
01-01-2021,Kerala,Renewable,Wind,62.5
01-01-2021,Ladakh,Non-Renewable,Hydro,89
01-01-2021,Ladakh,Non-Renewable,Natural Gas,0
01-01-2021,Ladakh,Non-Renewable,Nuclear,0
01-01-2021,Ladakh,Non-Renewable,Thermal,0
01-01-2021,Ladakh,Renewable,Bio Bagasse Cogen,0
01-01-2021,Ladakh,Renewable,Bio Other Cogen,0
01-01-2021,Ladakh,Renewable,Bio Waste,0
01-01-2021,Ladakh,Renewable,Bio Waster Offgrid,0
01-01-2021,Ladakh,Renewable,Small Hydro,0
01-01-2021,Ladakh,Renewable,Solar Ground,0
01-01-2021,Ladakh,Renewable,Solar Ground Based,0
01-01-2021,Ladakh,Renewable,Solar Hybrid,0
01-01-2021,Ladakh,Renewable,Solar Offgrid,0
01-01-2021,Ladakh,Renewable,Solar Rooftop,0
01-01-2021,Ladakh,Renewable,Wind,0
01-01-2021,Lakshadweep,Non-Renewable,Hydro,0
01-01-2021,Lakshadweep,Non-Renewable,Natural Gas,0
01-01-2021,Lakshadweep,Non-Renewable,Nuclear,0
01-01-2021,Lakshadweep,Non-Renewable,Thermal,0
01-01-2021,Lakshwadeep,Renewable,Bio Bagasse Cogen,0
01-01-2021,Lakshwadeep,Renewable,Bio Other Cogen,0
01-01-2021,Lakshwadeep,Renewable,Bio Waste,0
01-01-2021,Lakshwadeep,Renewable,Bio Waster Offgrid,0
01-01-2021,Lakshwadeep,Renewable,Small Hydro,0
01-01-2021,Lakshwadeep,Renewable,Solar Ground,0.75
01-01-2021,Lakshwadeep,Renewable,Solar Ground Based,0
01-01-2021,Lakshwadeep,Renewable,Solar Hybrid,0
01-01-2021,Lakshwadeep,Renewable,Solar Offgrid,0
01-01-2021,Lakshwadeep,Renewable,Solar Rooftop,0
01-01-2021,Lakshwadeep,Renewable,Wind,0
01-01-2021,Madhya Pradesh,Non-Renewable,Hydro,2235
01-01-2021,Madhya Pradesh,Non-Renewable,Natural Gas,0
01-01-2021,Madhya Pradesh,Non-Renewable,Nuclear,0
01-01-2021,Madhya Pradesh,Non-Renewable,Thermal,21150
01-01-2021,Madhya Pradesh,Renewable,Bio Bagasse Cogen,92.5
01-01-2021,Madhya Pradesh,Renewable,Bio Other Cogen,14.85
01-01-2021,Madhya Pradesh,Renewable,Bio Waste,15.4
01-01-2021,Madhya Pradesh,Renewable,Bio Waster Offgrid,0
01-01-2021,Madhya Pradesh,Renewable,Small Hydro,99.71
01-01-2021,Madhya Pradesh,Renewable,Solar Ground,2381.31
01-01-2021,Madhya Pradesh,Renewable,Solar Ground Based,0
01-01-2021,Madhya Pradesh,Renewable,Solar Hybrid,0
01-01-2021,Madhya Pradesh,Renewable,Solar Offgrid,0
01-01-2021,Madhya Pradesh,Renewable,Solar Rooftop,76.91
01-01-2021,Madhya Pradesh,Renewable,Wind,2519.89
01-01-2021,Maharashtra,Non-Renewable,Hydro,3047
01-01-2021,Maharashtra,Non-Renewable,Natural Gas,3207.08
01-01-2021,Maharashtra,Non-Renewable,Nuclear,1400
01-01-2021,Maharashtra,Non-Renewable,Thermal,24966
01-01-2021,Maharashtra,Renewable,Bio Bagasse Cogen,2568
01-01-2021,Maharashtra,Renewable,Bio Other Cogen,16.4
01-01-2021,Maharashtra,Renewable,Bio Waste,12.59
01-01-2021,Maharashtra,Renewable,Bio Waster Offgrid,0
01-01-2021,Maharashtra,Renewable,Small Hydro,379.58
01-01-2021,Maharashtra,Renewable,Solar Ground,1642.24
01-01-2021,Maharashtra,Renewable,Solar Ground Based,0
01-01-2021,Maharashtra,Renewable,Solar Hybrid,0
01-01-2021,Maharashtra,Renewable,Solar Offgrid,0
01-01-2021,Maharashtra,Renewable,Solar Rooftop,647.73
01-01-2021,Maharashtra,Renewable,Wind,5000.33
01-01-2021,Manipur,Non-Renewable,Hydro,105
01-01-2021,Manipur,Non-Renewable,Natural Gas,0
01-01-2021,Manipur,Non-Renewable,Nuclear,0
01-01-2021,Manipur,Non-Renewable,Thermal,36
01-01-2021,Manipur,Renewable,Bio Bagasse Cogen,0
01-01-2021,Manipur,Renewable,Bio Other Cogen,0
01-01-2021,Manipur,Renewable,Bio Waste,0
01-01-2021,Manipur,Renewable,Bio Waster Offgrid,0
01-01-2021,Manipur,Renewable,Small Hydro,5.45
01-01-2021,Manipur,Renewable,Solar Ground,0
01-01-2021,Manipur,Renewable,Solar Ground Based,0
01-01-2021,Manipur,Renewable,Solar Hybrid,0
01-01-2021,Manipur,Renewable,Solar Offgrid,0
01-01-2021,Manipur,Renewable,Solar Rooftop,6.36
01-01-2021,Manipur,Renewable,Wind,0
01-01-2021,Meghalaya,Non-Renewable,Hydro,322
01-01-2021,Meghalaya,Non-Renewable,Natural Gas,0
01-01-2021,Meghalaya,Non-Renewable,Nuclear,0
01-01-2021,Meghalaya,Non-Renewable,Thermal,0
01-01-2021,Meghalaya,Renewable,Bio Bagasse Cogen,0
01-01-2021,Meghalaya,Renewable,Bio Other Cogen,13.8
01-01-2021,Meghalaya,Renewable,Bio Waste,0
01-01-2021,Meghalaya,Renewable,Bio Waster Offgrid,0
01-01-2021,Meghalaya,Renewable,Small Hydro,32.53
01-01-2021,Meghalaya,Renewable,Solar Ground,0
01-01-2021,Meghalaya,Renewable,Solar Ground Based,0
01-01-2021,Meghalaya,Renewable,Solar Hybrid,0
01-01-2021,Meghalaya,Renewable,Solar Offgrid,0
01-01-2021,Meghalaya,Renewable,Solar Rooftop,0.12
01-01-2021,Meghalaya,Renewable,Wind,0
01-01-2021,Mizoram,Non-Renewable,Hydro,60
01-01-2021,Mizoram,Non-Renewable,Natural Gas,0
