YYYY-MM,State,Type,Source,Capacity_MW
2022-01,Bihar,Renewable,Small Hydro,70.7
2022-01,Bihar,Renewable,Solar Ground,138.93
2022-01,Bihar,Renewable,Solar Offgrid,21.12
2022-01,Bihar,Renewable,Solar Rooftop,30.55
2022-01,Chandigarh,Renewable,Solar Ground,6.34
2022-01,Chandigarh,Renewable,Solar Offgrid,0.81
2022-01,Chandigarh,Renewable,Solar Rooftop,46.3
2022-01,Chhatisgarh,Non-Renewable,Hydro,120
2022-01,Chhatisgarh,Non-Renewable,Thermal,23688
2022-01,Chhatisgarh,Renewable,Bio Bagasse Cogen,272.09
2022-01,Chhatisgarh,Renewable,Bio Other Cogen,2.5
2022-01,Chhatisgarh,Renewable,Bio Waster Offgrid,0.41
2022-01,Chhatisgarh,Renewable,Small Hydro,76
2022-01,Chhatisgarh,Renewable,Solar Ground,283.64
2022-01,Chhatisgarh,Renewable,Solar Offgrid,192.75
2022-01,Chhatisgarh,Renewable,Solar Rooftop,35.77
2022-01,Dadar & Nagar Haveli,Renewable,Solar Ground,2.49
2022-01,Dadar & Nagar Haveli,Renewable,Solar Rooftop,2.97
2022-01,Daman & Diu,Renewable,Solar Ground,10.15
2022-01,Daman & Diu,Renewable,Solar Rooftop,30.57
2022-01,Delhi,Non-Renewable,Natural Gas,2208.4
2022-01,Delhi,Renewable,Bio Waste,52
2022-01,Delhi,Renewable,Solar Ground,8.96
2022-01,Delhi,Renewable,Solar Offgrid,1.46
2022-01,Delhi,Renewable,Solar Rooftop,200.7
2022-01,Goa,Non-Renewable,Natural Gas,48
2022-01,Goa,Renewable,Bio Waste,0.34
2022-01,Goa,Renewable,Small Hydro,0.05
2022-01,Goa,Renewable,Solar Ground,0.95
2022-01,Goa,Renewable,Solar Offgrid,0.12
2022-01,Goa,Renewable,Solar Rooftop,17.93
2022-01,Gujarat,Non-Renewable,Hydro,1990
2022-01,Gujarat,Non-Renewable,Natural Gas,7551.41
2022-01,Gujarat,Non-Renewable,Nuclear,440
2022-01,Gujarat,Non-Renewable,Thermal,16092
2022-01,Gujarat,Renewable,Bio Bagasse Cogen,65.3
2022-01,Gujarat,Renewable,Bio Other Cogen,12
2022-01,Gujarat,Renewable,Bio Waste,7.5
2022-01,Gujarat,Renewable,Bio Waster Offgrid,22.58
2022-01,Gujarat,Renewable,Small Hydro,84.89
2022-01,Gujarat,Renewable,Solar Ground,4590.23
2022-01,Gujarat,Renewable,Solar Offgrid,41.03
2022-01,Gujarat,Renewable,Solar Rooftop,1678.66
2022-01,Gujarat,Renewable,Wind,9015.72
2022-01,Haryana,Non-Renewable,Natural Gas,431.59
2022-01,Haryana,Non-Renewable,Thermal,5330
2022-01,Haryana,Renewable,Bio Bagasse Cogen,121.4
2022-01,Haryana,Renewable,Bio Other Cogen,89.26
2022-01,Haryana,Renewable,Bio Waste,9.2
2022-01,Haryana,Renewable,Bio Waster Offgrid,6.14
2022-01,Haryana,Renewable,Small Hydro,73.5
2022-01,Haryana,Renewable,Solar Ground,195.8
2022-01,Haryana,Renewable,Solar Offgrid,194.18
2022-01,Haryana,Renewable,Solar Rooftop,397.4
2022-01,Himachal Pradesh,Non-Renewable,Hydro,10065.02
2022-01,Himachal Pradesh,Renewable,Bio Other Cogen,9.2
2022-01,Himachal Pradesh,Renewable,Bio Waster Offgrid,1
2022-01,Himachal Pradesh,Renewable,Small Hydro,954.11
2022-01,Himachal Pradesh,Renewable,Solar Ground,25.75
2022-01,Himachal Pradesh,Renewable,Solar Offgrid,22.45
2022-01,Himachal Pradesh,Renewable,Solar Rooftop,19.31
2022-01,Jammu & Kashmir,Non-Renewable,Hydro,3360
2022-01,Jammu & Kashmir,Non-Renewable,Natural Gas,175
2022-01,Jammu & Kashmir,Renewable,Small Hydro,144.68
2022-01,Jammu & Kashmir,Renewable,Solar Ground,2.49
2022-01,Jammu & Kashmir,Renewable,Solar Offgrid,22.38
2022-01,Jammu & Kashmir,Renewable,Solar Rooftop,22
2022-01,Jharkhand,Non-Renewable,Hydro,210
2022-01,Jharkhand,Non-Renewable,Thermal,4250
2022-01,Jharkhand,Renewable,Bio Other Cogen,4.3
2022-01,Jharkhand,Renewable,Small Hydro,4.05
2022-01,Jharkhand,Renewable,Solar Ground,19.05
2022-01,Jharkhand,Renewable,Solar Offgrid,34.53
2022-01,Jharkhand,Renewable,Solar Rooftop,34.51
2022-01,Karnataka,Non-Renewable,Hydro,3689.2
2022-01,Karnataka,Non-Renewable,Nuclear,880
2022-01,Karnataka,Non-Renewable,Thermal,9505.2
2022-01,Karnataka,Renewable,Bio Bagasse Cogen,1867.1
2022-01,Karnataka,Renewable,Bio Other Cogen,20.2
2022-01,Karnataka,Renewable,Bio Waste,1
2022-01,Karnataka,Renewable,Bio Waster Offgrid,13.85
2022-01,Karnataka,Renewable,Small Hydro,1280.73
2022-01,Karnataka,Renewable,Solar Ground,7166.26
2022-01,Karnataka,Renewable,Solar Offgrid,30.31
2022-01,Karnataka,Renewable,Solar Rooftop,338.35
2022-01,Karnataka,Renewable,Wind,5077.2
2022-01,Kerala,Non-Renewable,Hydro,1856.5
2022-01,Kerala,Non-Renewable,Natural Gas,533.58
2022-01,Kerala,Non-Renewable,Thermal,159.96
2022-01,Kerala,Renewable,Bio Other Cogen,2.27
2022-01,Kerala,Renewable,Bio Waster Offgrid,0.23
2022-01,Kerala,Renewable,Small Hydro,242.52
2022-01,Kerala,Renewable,Solar Ground,150
2022-01,Kerala,Renewable,Solar Offgrid,20.59
2022-01,Kerala,Renewable,Solar Rooftop,174.69
2022-01,Kerala,Renewable,Wind,62.5
2022-01,Ladakh,Non-Renewable,Hydro,89
2022-01,Ladakh,Renewable,Small Hydro,39.64
2022-01,Ladakh,Renewable,Solar Ground,6
2022-01,Ladakh,Renewable,Solar Rooftop,1.8
2022-01,Lakshwadeep,Renewable,Solar Ground,0.75
2022-01,Lakshwadeep,Renewable,Solar Offgrid,2.52
2022-01,Madhya Pradesh,Non-Renewable,Hydro,2235
2022-01,Madhya Pradesh,Non-Renewable,Thermal,21950
2022-01,Madhya Pradesh,Renewable,Bio Bagasse Cogen,92.5
2022-01,Madhya Pradesh,Renewable,Bio Other Cogen,14.85
2022-01,Madhya Pradesh,Renewable,Bio Waste,15.4
2022-01,Madhya Pradesh,Renewable,Bio Waster Offgrid,5.25
2022-01,Madhya Pradesh,Renewable,Small Hydro,99.71
2022-01,Madhya Pradesh,Renewable,Solar Ground,2432.02
2022-01,Madhya Pradesh,Renewable,Solar Offgrid,81.63
2022-01,Madhya Pradesh,Renewable,Solar Rooftop,172.95
2022-01,Madhya Pradesh,Renewable,Wind,2519.89
2022-01,Maharashtra,Non-Renewable,Hydro,3047
2022-01,Maharashtra,Non-Renewable,Natural Gas,3207.08
2022-01,Maharashtra,Non-Renewable,Nuclear,1400
2022-01,Maharashtra,Non-Renewable,Thermal,23856
2022-01,Maharashtra,Renewable,Bio Bagasse Cogen,2568
2022-01,Maharashtra,Renewable,Bio Other Cogen,16.4
2022-01,Maharashtra,Renewable,Bio Waste,12.59
2022-01,Maharashtra,Renewable,Bio Waster Offgrid,35.16
2022-01,Maharashtra,Renewable,Small Hydro,381.08
2022-01,Maharashtra,Renewable,Solar Ground,1646.24
2022-01,Maharashtra,Renewable,Solar Offgrid,35.66
2022-01,Maharashtra,Renewable,Solar Rooftop,921.31
2022-01,Maharashtra,Renewable,Wind,5012.83
2022-01,Manipur,Non-Renewable,Hydro,105
2022-01,Manipur,Non-Renewable,Thermal,36
2022-01,Manipur,Renewable,Small Hydro,5.45
2022-01,Manipur,Renewable,Solar Offgrid,5.88
2022-01,Manipur,Renewable,Solar Rooftop,6.36
2022-01,Meghalaya,Non-Renewable,Hydro,322
2022-01,Meghalaya,Renewable,Bio Other Cogen,13.8
2022-01,Meghalaya,Renewable,Small Hydro,32.53
2022-01,Meghalaya,Renewable,Solar Offgrid,3.94
2022-01,Meghalaya,Renewable,Solar Rooftop,0.21
2022-01,Mizoram,Non-Renewable,Hydro,60
2022-01,Mizoram,Renewable,Small Hydro,36.47
2022-01,Mizoram,Renewable,Solar Ground,0.1
2022-01,Mizoram,Renewable,Solar Offgrid,6.35
2022-01,Mizoram,Renewable,Solar Rooftop,1.43
2022-01,Nagaland,Non-Renewable,Hydro,75
2022-01,Nagaland,Renewable,Small Hydro,30.67
2022-01,Nagaland,Renewable,Solar Offgrid,2.04
2022-01,Nagaland,Renewable,Solar Rooftop,1
2022-01,Odisha,Non-Renewable,Hydro,2154.55
2022-01,Odisha,Non-Renewable,Thermal,9540
2022-01,Odisha,Renewable,Bio Bagasse Cogen,50.4
2022-01,Odisha,Renewable,Bio Other Cogen,8.82
2022-01,Odisha,Renewable,Small Hydro,106.63
2022-01,Odisha,Renewable,Solar Ground,383.56
2022-01,Odisha,Renewable,Solar Offgrid,25.97
2022-01,Odisha,Renewable,Solar Rooftop,21.66
2022-01,Others,Renewable,Solar Offgrid,45.01
2022-01,Others,Renewable,Wind,4.3
2022-01,Pondicherry,Non-Renewable,Natural Gas,32.5
2022-01,Pondicherry,Renewable,Solar Ground,0.8
2022-01,Pondicherry,Renewable,Solar Offgrid,0.18
2022-01,Pondicherry,Renewable,Solar Rooftop,11.07
2022-01,Punjab,Non-Renewable,Hydro,1096.3
2022-01,Punjab,Non-Renewable,Thermal,5680
2022-01,Punjab,Renewable,Bio Bagasse Cogen,299.5
2022-01,Punjab,Renewable,Bio Other Cogen,173.95
2022-01,Punjab,Renewable,Bio Waste,10.75
2022-01,Punjab,Renewable,Bio Waster Offgrid,7.45
2022-01,Punjab,Renewable,Small Hydro,176.1
2022-01,Punjab,Renewable,Solar Ground,828.58
2022-01,Punjab,Renewable,Solar Offgrid,47.27
2022-01,Punjab,Renewable,Solar Rooftop,222.51
2022-01,Rajasthan,Non-Renewable,Hydro,411
2022-01,Rajasthan,Non-Renewable,Natural Gas,1023.13
2022-01,Rajasthan,Non-Renewable,Nuclear,1180
2022-01,Rajasthan,Non-Renewable,Thermal,10480
2022-01,Rajasthan,Renewable,Bio Bagasse Cogen,119.25
2022-01,Rajasthan,Renewable,Bio Other Cogen,2
2022-01,Rajasthan,Renewable,Bio Waster Offgrid,3.83
2022-01,Rajasthan,Renewable,Small Hydro,23.85
2022-01,Rajasthan,Renewable,Solar Ground,9521.2
2022-01,Rajasthan,Renewable,Solar Offgrid,296.09
2022-01,Rajasthan,Renewable,Solar Rooftop,689.66
2022-01,Rajasthan,Renewable,Wind,4326.82
2022-01,Sikkim,Non-Renewable,Hydro,2282
2022-01,Sikkim,Renewable,Small Hydro,52.11
2022-01,Sikkim,Renewable,Solar Offgrid,1.89
2022-01,Sikkim,Renewable,Solar Rooftop,2.76
2022-01,Tamil Nadu,Non-Renewable,Hydro,2178.2
2022-01,Tamil Nadu,Non-Renewable,Natural Gas,1017.18
2022-01,Tamil Nadu,Non-Renewable,Nuclear,2440
2022-01,Tamil Nadu,Non-Renewable,Thermal,13896.701
2022-01,Tamil Nadu,Renewable,Bio Bagasse Cogen,969.1
2022-01,Tamil Nadu,Renewable,Bio Other Cogen,43.55
2022-01,Tamil Nadu,Renewable,Bio Waste,6.4
2022-01,Tamil Nadu,Renewable,Bio Waster Offgrid,20.86
2022-01,Tamil Nadu,Renewable,Small Hydro,123.05
2022-01,Tamil Nadu,Renewable,Solar Ground,4506.85
2022-01,Tamil Nadu,Renewable,Solar Offgrid,54.03
2022-01,Tamil Nadu,Renewable,Solar Rooftop,333.61
2022-01,Tamil Nadu,Renewable,Wind,9856.92
2022-01,Telangana,Non-Renewable,Hydro,2405.6
2022-01,Telangana,Non-Renewable,Thermal,7842.5
2022-01,Telangana,Renewable,Bio Bagasse Cogen,158.1
2022-01,Telangana,Renewable,Bio Other Cogen,2
2022-01,Telangana,Renewable,Bio Waste,45.8
2022-01,Telangana,Renewable,Bio Waster Offgrid,13.84
2022-01,Telangana,Renewable,Small Hydro,90.87
2022-01,Telangana,Renewable,Solar Ground,4088.29
2022-01,Telangana,Renewable,Solar Offgrid,8.66
2022-01,Telangana,Renewable,Solar Rooftop,219.34
2022-01,Telangana,Renewable,Wind,128.1
2022-01,Tripura,Non-Renewable,Natural Gas,1099.6
2022-01,Tripura,Renewable,Small Hydro,16.01
2022-01,Tripura,Renewable,Solar Ground,5
2022-01,Tripura,Renewable,Solar Offgrid,5.46
2022-01,Tripura,Renewable,Solar Rooftop,4.41
2022-01,Uttar Pradesh,Non-Renewable,Hydro,501.6
2022-01,Uttar Pradesh,Non-Renewable,Natural Gas,1493.14
2022-01,Uttar Pradesh,Non-Renewable,Nuclear,440
2022-01,Uttar Pradesh,Non-Renewable,Thermal,24389
2022-01,Uttar Pradesh,Renewable,Bio Bagasse Cogen,1957.5
2022-01,Uttar Pradesh,Renewable,Bio Other Cogen,159.76
2022-01,Uttar Pradesh,Renewable,Bio Waster Offgrid,62.41
2022-01,Uttar Pradesh,Renewable,Small Hydro,49.1
2022-01,Uttar Pradesh,Renewable,Solar Ground,1831.5
2022-01,Uttar Pradesh,Renewable,Solar Offgrid,134.12
2022-01,Uttar Pradesh,Renewable,Solar Rooftop,258.78
2022-01,Uttarakhand,Non-Renewable,Hydro,3855.35
2022-01,Uttarakhand,Non-Renewable,Natural Gas,450
2022-01,Uttarakhand,Renewable,Bio Bagasse Cogen,72.72
2022-01,Uttarakhand,Renewable,Bio Other Cogen,57.5
2022-01,Uttarakhand,Renewable,Bio Waster Offgrid,9.22
2022-01,Uttarakhand,Renewable,Small Hydro,214.32
2022-01,Uttarakhand,Renewable,Solar Ground,277.78
2022-01,Uttarakhand,Renewable,Solar Offgrid,12.43
2022-01,Uttarakhand,Renewable,Solar Rooftop,262.71
2022-01,West Bengal,Non-Renewable,Hydro,1341.2
2022-01,West Bengal,Non-Renewable,Natural Gas,80
2022-01,West Bengal,Non-Renewable,Thermal,14177
2022-01,West Bengal,Renewable,Bio Bagasse Cogen,300
2022-01,West Bengal,Renewable,Bio Other Cogen,19.92
2022-01,West Bengal,Renewable,Bio Waster Offgrid,2.53
2022-01,West Bengal,Renewable,Small Hydro,98.5
2022-01,West Bengal,Renewable,Solar Ground,100
2022-01,West Bengal,Renewable,Solar Offgrid,12.95
2022-01,West Bengal,Renewable,Solar Rooftop,53.04
2023-01,Andaman & Nicobar,Non-Renewable,Thermal,92.71
2023-01,Andaman & Nicobar,Renewable,Small Hydro,5.25
2023-01,Andaman & Nicobar,Renewable,Solar Ground Based,25.05
2023-01,Andaman & Nicobar,Renewable,Solar Offgrid,0.27
2023-01,Andaman & Nicobar,Renewable,Solar Rooftop,4.59
2023-01,Andhra Pradesh,Non-Renewable,Hydro,1610
2023-01,Andhra Pradesh,Non-Renewable,Natural Gas,4898.544
2023-01,Andhra Pradesh,Non-Renewable,Thermal,11626.8
2023-01,Andhra Pradesh,Renewable,Bio Bagasse Cogen,378.1
2023-01,Andhra Pradesh,Renewable,Bio Other Cogen,105.57
2023-01,Andhra Pradesh,Renewable,Bio Waste,53.16
2023-01,Andhra Pradesh,Renewable,Bio Waster Offgrid,29.21
2023-01,Andhra Pradesh,Renewable,Small Hydro,162.11
2023-01,Andhra Pradesh,Renewable,Solar Ground Based,4271.59
2023-01,Andhra Pradesh,Renewable,Solar Offgrid,88.34
2023-01,Andhra Pradesh,Renewable,Solar Rooftop,165.33
2023-01,Andhra Pradesh,Renewable,Wind,4096.65
2023-01,Arunachal Pradesh,Non-Renewable,Hydro,1115
2023-01,Arunachal Pradesh,Renewable,Small Hydro,133.11
2023-01,Arunachal Pradesh,Renewable,Solar Ground Based,1.27
2023-01,Arunachal Pradesh,Renewable,Solar Offgrid,5.98
2023-01,Arunachal Pradesh,Renewable,Solar Rooftop,4.34
2023-01,Assam,Non-Renewable,Hydro,350
2023-01,Assam,Non-Renewable,Natural Gas,597.355
2023-01,Assam,Non-Renewable,Thermal,750
2023-01,Assam,Renewable,Bio Other Cogen,2
2023-01,Assam,Renewable,Small Hydro,34.11
2023-01,Assam,Renewable,Solar Ground Based,105
2023-01,Assam,Renewable,Solar Offgrid,9.44
2023-01,Assam,Renewable,Solar Rooftop,33.48
2023-01,Bihar,Non-Renewable,Thermal,8400
2023-01,Bihar,Renewable,Bio Bagasse Cogen,112.5
2023-01,Bihar,Renewable,Bio Other Cogen,12.2
2023-01,Bihar,Renewable,Bio Waster Offgrid,1.32
2023-01,Bihar,Renewable,Small Hydro,70.7
2023-01,Bihar,Renewable,Solar Ground Based,141.06
2023-01,Bihar,Renewable,Solar Offgrid,21.28
2023-01,Bihar,Renewable,Solar Rooftop,30.55
2023-01,Chandigarh,Renewable,Solar Ground Based,6.34
2023-01,Chandigarh,Renewable,Solar Offgrid,0.81
2023-01,Chandigarh,Renewable,Solar Rooftop,51.54
2023-01,Chhatisgarh,Non-Renewable,Hydro,120
2023-01,Chhatisgarh,Non-Renewable,Thermal,23688
2023-01,Chhatisgarh,Renewable,Bio Bagasse Cogen,272.09
2023-01,Chhatisgarh,Renewable,Bio Other Cogen,2.5
2023-01,Chhatisgarh,Renewable,Bio Waster Offgrid,0.41
2023-01,Chhatisgarh,Renewable,Small Hydro,76
2023-01,Chhatisgarh,Renewable,Solar Ground Based,507.18
2023-01,Chhatisgarh,Renewable,Solar Offgrid,386.73
2023-01,Chhatisgarh,Renewable,Solar Rooftop,50.98
2023-01,Dadar & Nagar Haveli,Renewable,Solar Ground Based,2.49
2023-01,Dadar & Nagar Haveli,Renewable,Solar Rooftop,2.97
2023-01,Daman & Diu,Renewable,Solar Ground Based,10.15
2023-01,Daman & Diu,Renewable,Solar Rooftop,30.86
2023-01,Delhi,Non-Renewable,Natural Gas,2208.4
2023-01,Delhi,Renewable,Bio Waste,84
2023-01,Delhi,Renewable,Solar Ground Based,8.96
2023-01,Delhi,Renewable,Solar Offgrid,1.46
2023-01,Delhi,Renewable,Solar Rooftop,201.88
2023-01,Goa,Non-Renewable,Natural Gas,48
2023-01,Goa,Renewable,Bio Waste,0.34
2023-01,Goa,Renewable,Small Hydro,0.05
2023-01,Goa,Renewable,Solar Ground Based,0.95
2023-01,Goa,Renewable,Solar Offgrid,0.12
2023-01,Goa,Renewable,Solar Rooftop,25.33
2023-01,Gujarat,Non-Renewable,Hydro,1990
2023-01,Gujarat,Non-Renewable,Natural Gas,7551.41
2023-01,Gujarat,Non-Renewable,Nuclear,440
2023-01,Gujarat,Non-Renewable,Thermal,16092
2023-01,Gujarat,Renewable,Bio Bagasse Cogen,65.3
2023-01,Gujarat,Renewable,Bio Other Cogen,12
2023-01,Gujarat,Renewable,Bio Waste,7.5
2023-01,Gujarat,Renewable,Bio Waster Offgrid,25.93
2023-01,Gujarat,Renewable,Small Hydro,89.39
2023-01,Gujarat,Renewable,Solar Ground Based,6434.44
2023-01,Gujarat,Renewable,Solar Offgrid,51.82
2023-01,Gujarat,Renewable,Solar Rooftop,2261.16
2023-01,Gujarat,Renewable,Wind,9918.82
2023-01,Haryana,Non-Renewable,Natural Gas,431.59
2023-01,Haryana,Non-Renewable,Thermal,5330
2023-01,Haryana,Renewable,Bio Bagasse Cogen,151.4
2023-01,Haryana,Renewable,Bio Other Cogen,89.26
2023-01,Haryana,Renewable,Bio Waste,11.2
2023-01,Haryana,Renewable,Bio Waster Offgrid,7.02
2023-01,Haryana,Renewable,Small Hydro,73.5
2023-01,Haryana,Renewable,Solar Ground Based,265.8
2023-01,Haryana,Renewable,Solar Offgrid,319.63
2023-01,Haryana,Renewable,Solar Rooftop,418.16
2023-01,Himachal Pradesh,Non-Renewable,Hydro,10263.02
2023-01,Himachal Pradesh,Renewable,Bio Other Cogen,9.2
2023-01,Himachal Pradesh,Renewable,Bio Waster Offgrid,1
2023-01,Himachal Pradesh,Renewable,Small Hydro,969.71
2023-01,Himachal Pradesh,Renewable,Solar Ground Based,38.1
2023-01,Himachal Pradesh,Renewable,Solar Offgrid,30.05
2023-01,Himachal Pradesh,Renewable,Solar Rooftop,19.31
2023-01,Jammu & Kashmir,Non-Renewable,Hydro,3360
2023-01,Jammu & Kashmir,Non-Renewable,Natural Gas,175
2023-01,Jammu & Kashmir,Renewable,Small Hydro,146.68
2023-01,Jammu & Kashmir,Renewable,Solar Ground Based,2.49
2023-01,Jammu & Kashmir,Renewable,Solar Offgrid,24.2
2023-01,Jammu & Kashmir,Renewable,Solar Rooftop,22.4
2023-01,Jharkhand,Non-Renewable,Hydro,210
2023-01,Jharkhand,Non-Renewable,Thermal,4250
2023-01,Jharkhand,Renewable,Bio Other Cogen,4.3
2023-01,Jharkhand,Renewable,Small Hydro,4.05
2023-01,Jharkhand,Renewable,Solar Ground Based,19.05
2023-01,Jharkhand,Renewable,Solar Offgrid,45.2
2023-01,Jharkhand,Renewable,Solar Rooftop,35.29
2023-01,Karnataka,Non-Renewable,Hydro,3689.2
2023-01,Karnataka,Non-Renewable,Nuclear,880
2023-01,Karnataka,Non-Renewable,Thermal,9505.2
2023-01,Karnataka,Renewable,Bio Bagasse Cogen,1867.1
2023-01,Karnataka,Renewable,Bio Other Cogen,20.2
2023-01,Karnataka,Renewable,Bio Waste,1
2023-01,Karnataka,Renewable,Bio Waster Offgrid,13.85
2023-01,Karnataka,Renewable,Small Hydro,1280.73
2023-01,Karnataka,Renewable,Solar Ground Based,7572.2
2023-01,Karnataka,Renewable,Solar Offgrid,30.31
2023-01,Karnataka,Renewable,Solar Rooftop,416.09
2023-01,Karnataka,Renewable,Wind,5269.65
2023-01,Kerala,Non-Renewable,Hydro,1864.15
2023-01,Kerala,Non-Renewable,Natural Gas,533.58
2023-01,Kerala,Non-Renewable,Thermal,159.96
2023-01,Kerala,Renewable,Bio Other Cogen,2.27
2023-01,Kerala,Renewable,Bio Waster Offgrid,0.23
2023-01,Kerala,Renewable,Small Hydro,266.52
2023-01,Kerala,Renewable,Solar Ground Based,286.48
2023-01,Kerala,Renewable,Solar Offgrid,20.82
2023-01,Kerala,Renewable,Solar Rooftop,399.84
2023-01,Kerala,Renewable,Wind,62.5
2023-01,Ladakh,Non-Renewable,Hydro,89
2023-01,Ladakh,Renewable,Small Hydro,40.79
2023-01,Ladakh,Renewable,Solar Ground Based,6
2023-01,Ladakh,Renewable,Solar Rooftop,1.8
2023-01,Lakshadweep,Non-Renewable,Thermal,26.83
2023-01,Lakshwadeep,Renewable,Solar Ground Based,0.75
2023-01,Lakshwadeep,Renewable,Solar Offgrid,2.52
2023-01,Madhya Pradesh,Non-Renewable,Hydro,2235
2023-01,Madhya Pradesh,Non-Renewable,Thermal,21950
2023-01,Madhya Pradesh,Renewable,Bio Bagasse Cogen,92.5
2023-01,Madhya Pradesh,Renewable,Bio Other Cogen,14.85
2023-01,Madhya Pradesh,Renewable,Bio Waste,15.4
2023-01,Madhya Pradesh,Renewable,Bio Waster Offgrid,9
2023-01,Madhya Pradesh,Renewable,Small Hydro,123.71
2023-01,Madhya Pradesh,Renewable,Solar Ground Based,2459.02
2023-01,Madhya Pradesh,Renewable,Solar Offgrid,85.9
2023-01,Madhya Pradesh,Renewable,Solar Rooftop,229.86
2023-01,Madhya Pradesh,Renewable,Wind,2844.29
2023-01,Maharashtra,Non-Renewable,Hydro,3047
2023-01,Maharashtra,Non-Renewable,Natural Gas,3207.08
2023-01,Maharashtra,Non-Renewable,Nuclear,1400
2023-01,Maharashtra,Non-Renewable,Thermal,23856
2023-01,Maharashtra,Renewable,Bio Bagasse Cogen,2568
2023-01,Maharashtra,Renewable,Bio Other Cogen,16.4
2023-01,Maharashtra,Renewable,Bio Waste,12.59
2023-01,Maharashtra,Renewable,Bio Waster Offgrid,40.99
2023-01,Maharashtra,Renewable,Small Hydro,381.08
2023-01,Maharashtra,Renewable,Solar Ground Based,2091.1
2023-01,Maharashtra,Renewable,Solar Offgrid,189.5
2023-01,Maharashtra,Renewable,Solar Rooftop,1424.01
2023-01,Maharashtra,Renewable,Wind,5012.83
2023-01,Manipur,Non-Renewable,Hydro,105
2023-01,Manipur,Non-Renewable,Thermal,36
2023-01,Manipur,Renewable,Small Hydro,5.45
2023-01,Manipur,Renewable,Solar Offgrid,5.92
2023-01,Manipur,Renewable,Solar Rooftop,6.36
2023-01,Meghalaya,Non-Renewable,Hydro,322
2023-01,Meghalaya,Renewable,Bio Other Cogen,13.8
2023-01,Meghalaya,Renewable,Small Hydro,32.53
2023-01,Meghalaya,Renewable,Solar Offgrid,3.94
2023-01,Meghalaya,Renewable,Solar Rooftop,0.21
2023-01,Mizoram,Non-Renewable,Hydro,60
2023-01,Mizoram,Renewable,Small Hydro,45.47
2023-01,Mizoram,Renewable,Solar Ground Based,0.1
2023-01,Mizoram,Renewable,Solar Offgrid,6.35
2023-01,Mizoram,Renewable,Solar Rooftop,1.56
2023-01,Nagaland,Non-Renewable,Hydro,75
2023-01,Nagaland,Renewable,Small Hydro,31.67
2023-01,Nagaland,Renewable,Solar Offgrid,2.04
2023-01,Nagaland,Renewable,Solar Rooftop,1
2023-01,Odisha,Non-Renewable,Hydro,2154.55
2023-01,Odisha,Non-Renewable,Thermal,9540
2023-01,Odisha,Renewable,Bio Bagasse Cogen,50.4
2023-01,Odisha,Renewable,Bio Other Cogen,8.82
2023-01,Odisha,Renewable,Small Hydro,115.63
2023-01,Odisha,Renewable,Solar Ground Based,403.56
2023-01,Odisha,Renewable,Solar Offgrid,27.6
2023-01,Odisha,Renewable,Solar Rooftop,21.66
2023-01,Others,Renewable,Solar Offgrid,45.01
2023-01,Others,Renewable,Wind,4.3
2023-01,Pondicherry,Non-Renewable,Natural Gas,32.5
2023-01,Pondicherry,Renewable,Solar Ground Based,0.8
2023-01,Pondicherry,Renewable,Solar Offgrid,0.18
2023-01,Pondicherry,Renewable,Solar Rooftop,34.55
2023-01,Punjab,Non-Renewable,Hydro,1096.3
2023-01,Punjab,Non-Renewable,Thermal,5680
2023-01,Punjab,Renewable,Bio Bagasse Cogen,299.5
2023-01,Punjab,Renewable,Bio Other Cogen,173.95
2023-01,Punjab,Renewable,Bio Waste,10.75
2023-01,Punjab,Renewable,Bio Waster Offgrid,15.37
2023-01,Punjab,Renewable,Small Hydro,176.1
2023-01,Punjab,Renewable,Solar Ground Based,831.75
2023-01,Punjab,Renewable,Solar Offgrid,78.66
2023-01,Punjab,Renewable,Solar Rooftop,244.41
2023-01,Rajasthan,Non-Renewable,Hydro,411
2023-01,Rajasthan,Non-Renewable,Natural Gas,1022.83
2023-01,Rajasthan,Non-Renewable,Nuclear,1180
2023-01,Rajasthan,Non-Renewable,Thermal,10480
