YYYY-MM-DD,Capacity (MW),Type,State,GenType
01-05-2021,24.63,Renewable,Andaman & Nicobar,Solar Ground
01-05-2021,4.59,Renewable,Andaman & Nicobar,Solar Rooftop
01-05-2021,0,Renewable,Andaman & Nicobar,Bio Waster Offgrid
01-05-2021,0,Renewable,Andaman & Nicobar,Solar Offgrid
01-05-2021,0,Renewable,Andaman & Nicobar,Solar Hybrid
01-05-2021,0,Renewable,Andaman & Nicobar,Solar Ground Based
01-05-2021,0,Renewable,Andaman & Nicobar,Solar Rooftop
01-05-2021,0,Renewable,Andaman & Nicobar,Solar Hybrid
01-05-2021,0,Renewable,Andaman & Nicobar,Solar Offgrid
01-06-2021,40.048,Non-Renewable,Andaman & Nicobar,Thermal
01-06-2021,0,Non-Renewable,Andaman & Nicobar,Natural Gas
01-06-2021,0,Non-Renewable,Andaman & Nicobar,Nuclear
01-06-2021,0,Non-Renewable,Andaman & Nicobar,Hydro
01-07-2021,40.048,Non-Renewable,Andaman & Nicobar,Thermal
01-07-2021,0,Non-Renewable,Andaman & Nicobar,Natural Gas
01-07-2021,0,Non-Renewable,Andaman & Nicobar,Nuclear
01-07-2021,0,Non-Renewable,Andaman & Nicobar,Hydro
01-07-2021,5.25,Renewable,Andaman & Nicobar,Small Hydro
01-07-2021,0,Renewable,Andaman & Nicobar,Wind
01-07-2021,0,Renewable,Andaman & Nicobar,Bio Bagasse Cogen
01-07-2021,0,Renewable,Andaman & Nicobar,Bio Other Cogen
01-07-2021,0,Renewable,Andaman & Nicobar,Bio Waste
01-07-2021,24.63,Renewable,Andaman & Nicobar,Solar Ground
01-07-2021,4.59,Renewable,Andaman & Nicobar,Solar Rooftop
01-07-2021,0,Renewable,Andaman & Nicobar,Bio Waster Offgrid
01-07-2021,0.27,Renewable,Andaman & Nicobar,Solar Offgrid
01-07-2021,0,Renewable,Andaman & Nicobar,Solar Hybrid
01-07-2021,0,Renewable,Andaman & Nicobar,Solar Ground Based
01-07-2021,0,Renewable,Andaman & Nicobar,Solar Rooftop
01-07-2021,0,Renewable,Andaman & Nicobar,Solar Hybrid
01-07-2021,0,Renewable,Andaman & Nicobar,Solar Offgrid
01-08-2021,40.048,Non-Renewable,Andaman & Nicobar,Thermal
01-08-2021,0,Non-Renewable,Andaman & Nicobar,Natural Gas
01-08-2021,0,Non-Renewable,Andaman & Nicobar,Nuclear
01-08-2021,0,Non-Renewable,Andaman & Nicobar,Hydro
01-08-2021,5.25,Renewable,Andaman & Nicobar,Small Hydro
01-08-2021,0,Renewable,Andaman & Nicobar,Wind
01-08-2021,0,Renewable,Andaman & Nicobar,Bio Bagasse Cogen
01-08-2021,0,Renewable,Andaman & Nicobar,Bio Other Cogen
01-08-2021,0,Renewable,Andaman & Nicobar,Bio Waste
01-08-2021,24.63,Renewable,Andaman & Nicobar,Solar Ground
01-08-2021,4.59,Renewable,Andaman & Nicobar,Solar Rooftop
01-08-2021,0,Renewable,Andaman & Nicobar,Bio Waster Offgrid
01-08-2021,0.27,Renewable,Andaman & Nicobar,Solar Offgrid
01-08-2021,0,Renewable,Andaman & Nicobar,Solar Hybrid
01-08-2021,0,Renewable,Andaman & Nicobar,Solar Ground Based
01-08-2021,0,Renewable,Andaman & Nicobar,Solar Rooftop
01-08-2021,0,Renewable,Andaman & Nicobar,Solar Hybrid
01-08-2021,0,Renewable,Andaman & Nicobar,Solar Offgrid
01-09-2021,40.048,Non-Renewable,Andaman & Nicobar,Thermal
01-09-2021,0,Non-Renewable,Andaman & Nicobar,Natural Gas
01-09-2021,0,Non-Renewable,Andaman & Nicobar,Nuclear
01-09-2021,0,Non-Renewable,Andaman & Nicobar,Hydro
01-09-2021,5.25,Renewable,Andaman & Nicobar,Small Hydro
01-09-2021,0,Renewable,Andaman & Nicobar,Wind
01-09-2021,0,Renewable,Andaman & Nicobar,Bio Bagasse Cogen
01-09-2021,0,Renewable,Andaman & Nicobar,Bio Other Cogen
01-09-2021,0,Renewable,Andaman & Nicobar,Bio Waste
01-09-2021,24.63,Renewable,Andaman & Nicobar,Solar Ground
01-09-2021,4.59,Renewable,Andaman & Nicobar,Solar Rooftop
01-09-2021,0,Renewable,Andaman & Nicobar,Bio Waster Offgrid
01-09-2021,0.27,Renewable,Andaman & Nicobar,Solar Offgrid
01-09-2021,0,Renewable,Andaman & Nicobar,Solar Hybrid
01-09-2021,0,Renewable,Andaman & Nicobar,Solar Ground Based
01-09-2021,0,Renewable,Andaman & Nicobar,Solar Rooftop
01-09-2021,0,Renewable,Andaman & Nicobar,Solar Hybrid
01-09-2021,0,Renewable,Andaman & Nicobar,Solar Offgrid
01-10-2021,40.048,Non-Renewable,Andaman & Nicobar,Thermal
01-10-2021,0,Non-Renewable,Andaman & Nicobar,Natural Gas
01-10-2021,0,Non-Renewable,Andaman & Nicobar,Nuclear
01-10-2021,0,Non-Renewable,Andaman & Nicobar,Hydro
01-10-2021,5.25,Renewable,Andaman & Nicobar,Small Hydro
01-10-2021,0,Renewable,Andaman & Nicobar,Wind
01-10-2021,0,Renewable,Andaman & Nicobar,Bio Bagasse Cogen
01-10-2021,0,Renewable,Andaman & Nicobar,Bio Other Cogen
01-10-2021,0,Renewable,Andaman & Nicobar,Bio Waste
01-10-2021,24.63,Renewable,Andaman & Nicobar,Solar Ground
01-10-2021,4.59,Renewable,Andaman & Nicobar,Solar Rooftop
01-10-2021,0,Renewable,Andaman & Nicobar,Bio Waster Offgrid
01-10-2021,0.27,Renewable,Andaman & Nicobar,Solar Offgrid
01-10-2021,0,Renewable,Andaman & Nicobar,Solar Hybrid
01-10-2021,0,Renewable,Andaman & Nicobar,Solar Ground Based
01-10-2021,0,Renewable,Andaman & Nicobar,Solar Rooftop
01-10-2021,0,Renewable,Andaman & Nicobar,Solar Hybrid
01-10-2021,0,Renewable,Andaman & Nicobar,Solar Offgrid
01-11-2021,40.048,Non-Renewable,Andaman & Nicobar,Thermal
01-11-2021,0,Non-Renewable,Andaman & Nicobar,Natural Gas
01-11-2021,0,Non-Renewable,Andaman & Nicobar,Nuclear
01-11-2021,0,Non-Renewable,Andaman & Nicobar,Hydro
01-11-2021,5.25,Renewable,Andaman & Nicobar,Small Hydro
01-11-2021,0,Renewable,Andaman & Nicobar,Wind
01-11-2021,0,Renewable,Andaman & Nicobar,Bio Bagasse Cogen
01-11-2021,0,Renewable,Andaman & Nicobar,Bio Other Cogen
01-11-2021,0,Renewable,Andaman & Nicobar,Bio Waste
01-11-2021,24.63,Renewable,Andaman & Nicobar,Solar Ground
01-11-2021,4.59,Renewable,Andaman & Nicobar,Solar Rooftop
01-11-2021,0,Renewable,Andaman & Nicobar,Bio Waster Offgrid
01-11-2021,0.27,Renewable,Andaman & Nicobar,Solar Offgrid
01-11-2021,0,Renewable,Andaman & Nicobar,Solar Hybrid
01-11-2021,0,Renewable,Andaman & Nicobar,Solar Ground Based
01-11-2021,0,Renewable,Andaman & Nicobar,Solar Rooftop
01-11-2021,0,Renewable,Andaman & Nicobar,Solar Hybrid
01-11-2021,0,Renewable,Andaman & Nicobar,Solar Offgrid
01-12-2021,40.048,Non-Renewable,Andaman & Nicobar,Thermal
01-12-2021,0,Non-Renewable,Andaman & Nicobar,Natural Gas
01-12-2021,0,Non-Renewable,Andaman & Nicobar,Nuclear
01-12-2021,0,Non-Renewable,Andaman & Nicobar,Hydro
01-01-2022,40.048,Non-Renewable,Andaman & Nicobar,Thermal
01-01-2022,0,Non-Renewable,Andaman & Nicobar,Natural Gas
01-01-2022,0,Non-Renewable,Andaman & Nicobar,Nuclear
01-01-2022,0,Non-Renewable,Andaman & Nicobar,Hydro
01-01-2022,5.25,Renewable,Andaman & Nicobar,Small Hydro
01-01-2022,0,Renewable,Andaman & Nicobar,Wind
01-01-2022,0,Renewable,Andaman & Nicobar,Bio Bagasse Cogen
01-01-2022,0,Renewable,Andaman & Nicobar,Bio Other Cogen
01-01-2022,0,Renewable,Andaman & Nicobar,Bio Waste
01-01-2022,24.63,Renewable,Andaman & Nicobar,Solar Ground
01-01-2022,4.59,Renewable,Andaman & Nicobar,Solar Rooftop
01-01-2022,0,Renewable,Andaman & Nicobar,Bio Waster Offgrid
01-01-2022,0.27,Renewable,Andaman & Nicobar,Solar Offgrid
01-01-2022,0,Renewable,Andaman & Nicobar,Solar Hybrid
01-01-2022,0,Renewable,Andaman & Nicobar,Solar Ground Based
01-01-2022,0,Renewable,Andaman & Nicobar,Solar Rooftop
01-01-2022,0,Renewable,Andaman & Nicobar,Solar Hybrid
01-01-2022,0,Renewable,Andaman & Nicobar,Solar Offgrid
01-02-2022,40.048,Non-Renewable,Andaman & Nicobar,Thermal
01-02-2022,0,Non-Renewable,Andaman & Nicobar,Natural Gas
01-02-2022,0,Non-Renewable,Andaman & Nicobar,Nuclear
01-02-2022,0,Non-Renewable,Andaman & Nicobar,Hydro
01-02-2022,5.25,Renewable,Andaman & Nicobar,Small Hydro
01-02-2022,0,Renewable,Andaman & Nicobar,Wind
01-02-2022,0,Renewable,Andaman & Nicobar,Bio Bagasse Cogen
01-02-2022,0,Renewable,Andaman & Nicobar,Bio Other Cogen
01-02-2022,0,Renewable,Andaman & Nicobar,Bio Waste
01-02-2022,24.63,Renewable,Andaman & Nicobar,Solar Ground
01-02-2022,4.59,Renewable,Andaman & Nicobar,Solar Rooftop
01-02-2022,0,Renewable,Andaman & Nicobar,Bio Waster Offgrid
01-02-2022,0.27,Renewable,Andaman & Nicobar,Solar Offgrid
01-02-2022,0,Renewable,Andaman & Nicobar,Solar Hybrid
01-02-2022,0,Renewable,Andaman & Nicobar,Solar Ground Based
01-02-2022,0,Renewable,Andaman & Nicobar,Solar Rooftop
01-02-2022,0,Renewable,Andaman & Nicobar,Solar Hybrid
01-02-2022,0,Renewable,Andaman & Nicobar,Solar Offgrid
01-03-2022,40.048,Non-Renewable,Andaman & Nicobar,Thermal
01-03-2022,0,Non-Renewable,Andaman & Nicobar,Natural Gas
01-03-2022,0,Non-Renewable,Andaman & Nicobar,Nuclear
01-03-2022,0,Non-Renewable,Andaman & Nicobar,Hydro
01-03-2022,5.25,Renewable,Andaman & Nicobar,Small Hydro
01-03-2022,0,Renewable,Andaman & Nicobar,Wind
01-03-2022,0,Renewable,Andaman & Nicobar,Bio Bagasse Cogen
01-03-2022,0,Renewable,Andaman & Nicobar,Bio Other Cogen
01-03-2022,0,Renewable,Andaman & Nicobar,Bio Waste
01-03-2022,24.63,Renewable,Andaman & Nicobar,Solar Ground
01-03-2022,4.59,Renewable,Andaman & Nicobar,Solar Rooftop
01-03-2022,0,Renewable,Andaman & Nicobar,Bio Waster Offgrid
01-03-2022,0.27,Renewable,Andaman & Nicobar,Solar Offgrid
01-03-2022,0,Renewable,Andaman & Nicobar,Solar Hybrid
01-03-2022,0,Renewable,Andaman & Nicobar,Solar Ground Based
01-03-2022,0,Renewable,Andaman & Nicobar,Solar Rooftop
01-03-2022,0,Renewable,Andaman & Nicobar,Solar Hybrid
01-03-2022,0,Renewable,Andaman & Nicobar,Solar Offgrid
01-04-2022,40.048,Non-Renewable,Andaman & Nicobar,Thermal
01-04-2022,0,Non-Renewable,Andaman & Nicobar,Natural Gas
01-04-2022,0,Non-Renewable,Andaman & Nicobar,Nuclear
01-04-2022,0,Non-Renewable,Andaman & Nicobar,Hydro
01-04-2022,5.25,Renewable,Andaman & Nicobar,Small Hydro
01-04-2022,0,Renewable,Andaman & Nicobar,Wind
01-04-2022,0,Renewable,Andaman & Nicobar,Bio Bagasse Cogen
01-04-2022,0,Renewable,Andaman & Nicobar,Bio Other Cogen
01-04-2022,0,Renewable,Andaman & Nicobar,Bio Waste
01-04-2022,0,Renewable,Andaman & Nicobar,Solar Ground
01-04-2022,0,Renewable,Andaman & Nicobar,Solar Rooftop
01-04-2022,0,Renewable,Andaman & Nicobar,Bio Waster Offgrid
01-04-2022,0,Renewable,Andaman & Nicobar,Solar Offgrid
01-04-2022,0,Renewable,Andaman & Nicobar,Solar Hybrid
01-04-2022,0,Renewable,Andaman & Nicobar,Solar Ground Based
01-04-2022,0,Renewable,Andaman & Nicobar,Solar Rooftop
01-04-2022,0,Renewable,Andaman & Nicobar,Solar Hybrid
01-04-2022,0,Renewable,Andaman & Nicobar,Solar Offgrid
01-05-2022,40.048,Non-Renewable,Andaman & Nicobar,Thermal
01-05-2022,0,Non-Renewable,Andaman & Nicobar,Natural Gas
01-05-2022,0,Non-Renewable,Andaman & Nicobar,Nuclear
01-05-2022,0,Non-Renewable,Andaman & Nicobar,Hydro
01-05-2022,5.25,Renewable,Andaman & Nicobar,Small Hydro
01-05-2022,0,Renewable,Andaman & Nicobar,Wind
01-05-2022,0,Renewable,Andaman & Nicobar,Bio Bagasse Cogen
01-05-2022,0,Renewable,Andaman & Nicobar,Bio Other Cogen
01-05-2022,0,Renewable,Andaman & Nicobar,Bio Waste
01-05-2022,0,Renewable,Andaman & Nicobar,Solar Ground
01-05-2022,0,Renewable,Andaman & Nicobar,Solar Rooftop
01-05-2022,0,Renewable,Andaman & Nicobar,Bio Waster Offgrid
01-05-2022,0,Renewable,Andaman & Nicobar,Solar Offgrid
01-05-2022,0,Renewable,Andaman & Nicobar,Solar Hybrid
01-05-2022,0,Renewable,Andaman & Nicobar,Solar Ground Based
01-05-2022,0,Renewable,Andaman & Nicobar,Solar Rooftop
01-05-2022,0,Renewable,Andaman & Nicobar,Solar Hybrid
01-05-2022,0,Renewable,Andaman & Nicobar,Solar Offgrid
01-06-2022,40.048,Non-Renewable,Andaman & Nicobar,Thermal
01-06-2022,0,Non-Renewable,Andaman & Nicobar,Natural Gas
01-06-2022,0,Non-Renewable,Andaman & Nicobar,Nuclear
01-06-2022,0,Non-Renewable,Andaman & Nicobar,Hydro
01-06-2022,5.25,Renewable,Andaman & Nicobar,Small Hydro
01-06-2022,0,Renewable,Andaman & Nicobar,Wind
01-06-2022,0,Renewable,Andaman & Nicobar,Bio Bagasse Cogen
01-06-2022,0,Renewable,Andaman & Nicobar,Bio Other Cogen
01-06-2022,0,Renewable,Andaman & Nicobar,Bio Waste
01-06-2022,0,Renewable,Andaman & Nicobar,Solar Ground
01-06-2022,0,Renewable,Andaman & Nicobar,Solar Rooftop
01-06-2022,0,Renewable,Andaman & Nicobar,Bio Waster Offgrid
01-06-2022,0,Renewable,Andaman & Nicobar,Solar Offgrid
01-06-2022,0,Renewable,Andaman & Nicobar,Solar Hybrid
01-06-2022,0,Renewable,Andaman & Nicobar,Solar Ground Based
01-06-2022,0,Renewable,Andaman & Nicobar,Solar Rooftop
01-06-2022,0,Renewable,Andaman & Nicobar,Solar Hybrid
01-06-2022,0,Renewable,Andaman & Nicobar,Solar Offgrid
01-07-2022,40.048,Non-Renewable,Andaman & Nicobar,Thermal
01-07-2022,0,Non-Renewable,Andaman & Nicobar,Natural Gas
01-07-2022,0,Non-Renewable,Andaman & Nicobar,Nuclear
01-07-2022,0,Non-Renewable,Andaman & Nicobar,Hydro
01-07-2022,5.25,Renewable,Andaman & Nicobar,Small Hydro
01-07-2022,0,Renewable,Andaman & Nicobar,Wind
01-07-2022,0,Renewable,Andaman & Nicobar,Bio Bagasse Cogen
01-07-2022,0,Renewable,Andaman & Nicobar,Bio Other Cogen
01-07-2022,0,Renewable,Andaman & Nicobar,Bio Waste
01-07-2022,25.05,Renewable,Andaman & Nicobar,Solar Ground
01-07-2022,4.59,Renewable,Andaman & Nicobar,Solar Rooftop
01-07-2022,0,Renewable,Andaman & Nicobar,Bio Waster Offgrid
01-07-2022,0.27,Renewable,Andaman & Nicobar,Solar Offgrid
01-07-2022,0,Renewable,Andaman & Nicobar,Solar Hybrid
01-07-2022,0,Renewable,Andaman & Nicobar,Solar Ground Based
01-07-2022,0,Renewable,Andaman & Nicobar,Solar Rooftop
01-07-2022,0,Renewable,Andaman & Nicobar,Solar Hybrid
01-07-2022,0,Renewable,Andaman & Nicobar,Solar Offgrid
01-08-2022,40.048,Non-Renewable,Andaman & Nicobar,Thermal
01-08-2022,0,Non-Renewable,Andaman & Nicobar,Natural Gas
01-08-2022,0,Non-Renewable,Andaman & Nicobar,Nuclear
01-08-2022,0,Non-Renewable,Andaman & Nicobar,Hydro
01-08-2022,5.25,Renewable,Andaman & Nicobar,Small Hydro
01-08-2022,0,Renewable,Andaman & Nicobar,Wind
01-08-2022,0,Renewable,Andaman & Nicobar,Bio Bagasse Cogen
01-08-2022,0,Renewable,Andaman & Nicobar,Bio Other Cogen
01-08-2022,0,Renewable,Andaman & Nicobar,Bio Waste
01-08-2022,0,Renewable,Andaman & Nicobar,Solar Ground
01-08-2022,0,Renewable,Andaman & Nicobar,Solar Rooftop
01-08-2022,0,Renewable,Andaman & Nicobar,Bio Waster Offgrid
01-08-2022,0,Renewable,Andaman & Nicobar,Solar Offgrid
01-08-2022,0,Renewable,Andaman & Nicobar,Solar Hybrid
01-08-2022,0,Renewable,Andaman & Nicobar,Solar Ground Based
01-08-2022,0,Renewable,Andaman & Nicobar,Solar Rooftop
01-08-2022,0,Renewable,Andaman & Nicobar,Solar Hybrid
01-08-2022,0,Renewable,Andaman & Nicobar,Solar Offgrid
01-09-2022,92.71,Non-Renewable,Andaman & Nicobar,Thermal
01-09-2022,0,Non-Renewable,Andaman & Nicobar,Natural Gas
01-09-2022,0,Non-Renewable,Andaman & Nicobar,Nuclear
01-09-2022,0,Non-Renewable,Andaman & Nicobar,Hydro
01-09-2022,5.25,Renewable,Andaman & Nicobar,Small Hydro
01-09-2022,0,Renewable,Andaman & Nicobar,Wind
01-09-2022,0,Renewable,Andaman & Nicobar,Bio Bagasse Cogen
01-09-2022,0,Renewable,Andaman & Nicobar,Bio Other Cogen
01-09-2022,0,Renewable,Andaman & Nicobar,Bio Waste
01-09-2022,25.05,Renewable,Andaman & Nicobar,Solar Ground
01-09-2022,4.59,Renewable,Andaman & Nicobar,Solar Rooftop
01-09-2022,0,Renewable,Andaman & Nicobar,Bio Waster Offgrid
01-09-2022,0.27,Renewable,Andaman & Nicobar,Solar Offgrid
01-09-2022,0,Renewable,Andaman & Nicobar,Solar Hybrid
01-09-2022,0,Renewable,Andaman & Nicobar,Solar Ground Based
01-09-2022,0,Renewable,Andaman & Nicobar,Solar Rooftop
01-09-2022,0,Renewable,Andaman & Nicobar,Solar Hybrid
01-09-2022,0,Renewable,Andaman & Nicobar,Solar Offgrid
01-10-2022,92.71,Non-Renewable,Andaman & Nicobar,Thermal
01-10-2022,0,Non-Renewable,Andaman & Nicobar,Natural Gas
01-10-2022,0,Non-Renewable,Andaman & Nicobar,Nuclear
01-10-2022,0,Non-Renewable,Andaman & Nicobar,Hydro
01-11-2022,92.71,Non-Renewable,Andaman & Nicobar,Thermal
01-11-2022,0,Non-Renewable,Andaman & Nicobar,Natural Gas
01-11-2022,0,Non-Renewable,Andaman & Nicobar,Nuclear
01-11-2022,0,Non-Renewable,Andaman & Nicobar,Hydro
01-11-2022,5.25,Renewable,Andaman & Nicobar,Small Hydro
01-11-2022,0,Renewable,Andaman & Nicobar,Wind
01-11-2022,0,Renewable,Andaman & Nicobar,Bio Bagasse Cogen
01-11-2022,0,Renewable,Andaman & Nicobar,Bio Other Cogen
01-11-2022,0,Renewable,Andaman & Nicobar,Bio Waste
01-11-2022,0,Renewable,Andaman & Nicobar,Solar Ground
01-11-2022,0,Renewable,Andaman & Nicobar,Solar Rooftop
01-11-2022,0,Renewable,Andaman & Nicobar,Bio Waster Offgrid
01-11-2022,0,Renewable,Andaman & Nicobar,Solar Offgrid
01-11-2022,0,Renewable,Andaman & Nicobar,Solar Hybrid
01-11-2022,25.05,Renewable,Andaman & Nicobar,Solar Ground Based
01-11-2022,4.59,Renewable,Andaman & Nicobar,Solar Rooftop
01-11-2022,0,Renewable,Andaman & Nicobar,Solar Hybrid
01-11-2022,0.27,Renewable,Andaman & Nicobar,Solar Offgrid
01-12-2022,92.71,Non-Renewable,Andaman & Nicobar,Thermal
01-12-2022,0,Non-Renewable,Andaman & Nicobar,Natural Gas
01-12-2022,0,Non-Renewable,Andaman & Nicobar,Nuclear
01-12-2022,0,Non-Renewable,Andaman & Nicobar,Hydro
01-12-2022,5.25,Renewable,Andaman & Nicobar,Small Hydro
01-12-2022,0,Renewable,Andaman & Nicobar,Wind
01-12-2022,0,Renewable,Andaman & Nicobar,Bio Bagasse Cogen
01-12-2022,0,Renewable,Andaman & Nicobar,Bio Other Cogen
01-12-2022,0,Renewable,Andaman & Nicobar,Bio Waste
01-12-2022,0,Renewable,Andaman & Nicobar,Solar Ground
01-12-2022,0,Renewable,Andaman & Nicobar,Solar Rooftop
01-12-2022,0,Renewable,Andaman & Nicobar,Bio Waster Offgrid
01-12-2022,0,Renewable,Andaman & Nicobar,Solar Offgrid
01-12-2022,0,Renewable,Andaman & Nicobar,Solar Hybrid
01-12-2022,25.05,Renewable,Andaman & Nicobar,Solar Ground Based
01-12-2022,4.59,Renewable,Andaman & Nicobar,Solar Rooftop
01-12-2022,0,Renewable,Andaman & Nicobar,Solar Hybrid
01-12-2022,0.27,Renewable,Andaman & Nicobar,Solar Offgrid
01-01-2023,92.71,Non-Renewable,Andaman & Nicobar,Thermal
01-01-2023,0,Non-Renewable,Andaman & Nicobar,Natural Gas
01-01-2023,0,Non-Renewable,Andaman & Nicobar,Nuclear
01-01-2023,0,Non-Renewable,Andaman & Nicobar,Hydro
01-01-2023,5.25,Renewable,Andaman & Nicobar,Small Hydro
01-01-2023,0,Renewable,Andaman & Nicobar,Wind
01-01-2023,0,Renewable,Andaman & Nicobar,Bio Bagasse Cogen
01-01-2023,0,Renewable,Andaman & Nicobar,Bio Other Cogen
01-01-2023,0,Renewable,Andaman & Nicobar,Bio Waste
01-01-2023,0,Renewable,Andaman & Nicobar,Solar Ground
01-01-2023,0,Renewable,Andaman & Nicobar,Solar Rooftop
01-01-2023,0,Renewable,Andaman & Nicobar,Bio Waster Offgrid
01-01-2023,0,Renewable,Andaman & Nicobar,Solar Offgrid
01-01-2023,0,Renewable,Andaman & Nicobar,Solar Hybrid
01-01-2023,25.05,Renewable,Andaman & Nicobar,Solar Ground Based
01-01-2023,4.59,Renewable,Andaman & Nicobar,Solar Rooftop
01-01-2023,0,Renewable,Andaman & Nicobar,Solar Hybrid
01-01-2023,0.27,Renewable,Andaman & Nicobar,Solar Offgrid
01-03-2019,11626.8,Non-Renewable,Andhra Pradesh,Thermal
01-03-2019,4880.4,Non-Renewable,Andhra Pradesh,Natural Gas
01-03-2019,0,Non-Renewable,Andhra Pradesh,Nuclear
01-03-2019,1610,Non-Renewable,Andhra Pradesh,Hydro
01-03-2019,162.11,Renewable,Andhra Pradesh,Small Hydro
01-03-2019,4090.45,Renewable,Andhra Pradesh,Wind
01-03-2019,378.2,Renewable,Andhra Pradesh,Bio Bagasse Cogen
01-03-2019,98.98,Renewable,Andhra Pradesh,Bio Other Cogen
01-03-2019,23.16,Renewable,Andhra Pradesh,Bio Waste
01-03-2019,3027.15,Renewable,Andhra Pradesh,Solar Ground
01-03-2019,58.53,Renewable,Andhra Pradesh,Solar Rooftop
01-03-2019,0,Renewable,Andhra Pradesh,Bio Waster Offgrid
01-03-2019,0,Renewable,Andhra Pradesh,Solar Offgrid
01-03-2019,0,Renewable,Andhra Pradesh,Solar Hybrid
01-03-2019,0,Renewable,Andhra Pradesh,Solar Ground Based
01-03-2019,0,Renewable,Andhra Pradesh,Solar Rooftop
01-03-2019,0,Renewable,Andhra Pradesh,Solar Hybrid
01-03-2019,0,Renewable,Andhra Pradesh,Solar Offgrid
01-04-2019,11626.8,Non-Renewable,Andhra Pradesh,Thermal
01-04-2019,4880.4,Non-Renewable,Andhra Pradesh,Natural Gas
01-04-2019,0,Non-Renewable,Andhra Pradesh,Nuclear
01-04-2019,1610,Non-Renewable,Andhra Pradesh,Hydro
01-04-2019,162.11,Renewable,Andhra Pradesh,Small Hydro
01-04-2019,4092.45,Renewable,Andhra Pradesh,Wind
01-04-2019,378.2,Renewable,Andhra Pradesh,Bio Bagasse Cogen
01-04-2019,98.98,Renewable,Andhra Pradesh,Bio Other Cogen
01-04-2019,23.16,Renewable,Andhra Pradesh,Bio Waste
01-04-2019,3030.74,Renewable,Andhra Pradesh,Solar Ground
01-04-2019,58.53,Renewable,Andhra Pradesh,Solar Rooftop
01-04-2019,0,Renewable,Andhra Pradesh,Bio Waster Offgrid
01-04-2019,0,Renewable,Andhra Pradesh,Solar Offgrid
01-04-2019,0,Renewable,Andhra Pradesh,Solar Hybrid
01-04-2019,0,Renewable,Andhra Pradesh,Solar Ground Based
01-04-2019,0,Renewable,Andhra Pradesh,Solar Rooftop
01-04-2019,0,Renewable,Andhra Pradesh,Solar Hybrid
01-04-2019,0,Renewable,Andhra Pradesh,Solar Offgrid
01-05-2019,11626.8,Non-Renewable,Andhra Pradesh,Thermal
01-05-2019,4880.4,Non-Renewable,Andhra Pradesh,Natural Gas
01-05-2019,0,Non-Renewable,Andhra Pradesh,Nuclear
01-05-2019,1610,Non-Renewable,Andhra Pradesh,Hydro
01-05-2019,162.11,Renewable,Andhra Pradesh,Small Hydro
01-05-2019,4092.45,Renewable,Andhra Pradesh,Wind
01-05-2019,378.2,Renewable,Andhra Pradesh,Bio Bagasse Cogen
01-05-2019,98.98,Renewable,Andhra Pradesh,Bio Other Cogen
01-05-2019,23.16,Renewable,Andhra Pradesh,Bio Waste
01-05-2019,3230.74,Renewable,Andhra Pradesh,Solar Ground
01-05-2019,60.02,Renewable,Andhra Pradesh,Solar Rooftop
01-05-2019,0,Renewable,Andhra Pradesh,Bio Waster Offgrid
01-05-2019,0,Renewable,Andhra Pradesh,Solar Offgrid
01-05-2019,0,Renewable,Andhra Pradesh,Solar Hybrid
01-05-2019,0,Renewable,Andhra Pradesh,Solar Ground Based
01-05-2019,0,Renewable,Andhra Pradesh,Solar Rooftop
01-05-2019,0,Renewable,Andhra Pradesh,Solar Hybrid
01-05-2019,0,Renewable,Andhra Pradesh,Solar Offgrid
01-06-2019,11626.8,Non-Renewable,Andhra Pradesh,Thermal
01-06-2019,4880.4,Non-Renewable,Andhra Pradesh,Natural Gas
01-06-2019,0,Non-Renewable,Andhra Pradesh,Nuclear
01-06-2019,1610,Non-Renewable,Andhra Pradesh,Hydro
01-06-2019,162.11,Renewable,Andhra Pradesh,Small Hydro
01-06-2019,4092.45,Renewable,Andhra Pradesh,Wind
01-06-2019,378.2,Renewable,Andhra Pradesh,Bio Bagasse Cogen
01-06-2019,98.98,Renewable,Andhra Pradesh,Bio Other Cogen
01-06-2019,23.16,Renewable,Andhra Pradesh,Bio Waste
01-06-2019,3230.74,Renewable,Andhra Pradesh,Solar Ground
01-06-2019,76.55,Renewable,Andhra Pradesh,Solar Rooftop
01-06-2019,0,Renewable,Andhra Pradesh,Bio Waster Offgrid
